seed,regime,alpha,delta_Q,delta_r_x,delta_phi,delta_P
20270842,one-way boundary,0.7000000000000001,0.21666666666666662,0.3923319509751587,-0.22413793103448276,0.12093894497370972
20270842,one-way boundary,0.75,0.12499999999999994,0.23136591816083107,-0.12931034482758622,0.06161992087214685
20270842,one-way boundary,0.8,0.00833333333333336,0.015381325408404756,-0.008620689655172414,0.012735832178494277
20270842,one-way boundary,0.8500000000000001,0.0,-0.00026284637543383393,0.0,0.001290876494197235
20270842,one-way boundary,0.9,0.0,-0.00016172978006567806,0.0,0.0014288004436640023
20270842,one-way boundary,0.9500000000000001,0.0,3.5013893705970744e-05,0.0,0.00021999418680895833
20270842,one-way boundary,1.0,0.0,0.0,0.0,0.0
20270842,slow reversible + graph reset,0.0,0.0,0.02816822394699564,0.0,0.004266631450174495
20270842,slow reversible + graph reset,0.05,0.0,0.01947266951276755,0.0,0.009843280286166517
20270842,slow reversible + graph reset,0.1,0.0,0.023207886018020818,0.0,0.011269768160337867
20270842,slow reversible + graph reset,0.15000000000000002,0.0,0.015432757840578348,0.0,0.009748551283301127
20270842,slow reversible + graph reset,0.2,0.0,0.008800306702875238,0.0,0.010918094886205765
20270842,slow reversible + graph reset,0.25,0.0,0.008301336900855882,0.0,0.006277886570532187
20270842,slow reversible + graph reset,0.30000000000000004,0.0,0.006060581669097398,0.0,0.005450239139386415
20270842,slow reversible + graph reset,0.35000000000000003,0.0,0.005478397840109839,0.0,0.0065919834405310795
20270842,slow reversible + graph reset,0.4,0.0,0.0055096602676544815,0.0,0.004266547922761876
20270842,slow reversible + graph reset,0.45,0.0,0.00031578272433591126,0.0,0.0034239870524745974
20270842,slow reversible + graph reset,0.5,0.0,0.0005898900762176251,0.0,0.008238790670475171
20270842,slow reversible + graph reset,0.55,0.35,0.5863329153488772,-0.3620689655172414,0.2536864453301293
20270842,slow reversible + graph reset,0.6000000000000001,0.3083333333333333,0.5333556206216482,-0.3189655172413793,0.20114142128632873
20270842,slow reversible + graph reset,0.65,0.24166666666666664,0.4260393424266007,-0.25,0.1599827784147957
20270842,slow reversible + graph reset,0.7000000000000001,0.1833333333333333,0.3195551624451526,-0.18965517241379312,0.10489817410999547
20270842,slow reversible + graph reset,0.75,0.0666666666666666,0.1198223983020652,-0.06896551724137931,0.04631112216720812
20270842,slow reversible + graph reset,0.8,0.0,-0.0003152458386835866,0.0,0.0038291318386838302
20270842,slow reversible + graph reset,0.8500000000000001,0.0,4.5285919372695105e-05,0.0,0.0010133601612881682
20270842,slow reversible + graph reset,0.9,0.0,0.0001582315923990274,0.0,0.0014377726034754401
20270842,slow reversible + graph reset,0.9500000000000001,0.0,-0.00012162871748644388,0.0,0.00020483826911799063
20270842,slow reversible + graph reset,1.0,0.0,0.0,0.0,0.0
20270843,no rewiring,0.0,0.0,0.038422621830169146,0.0,0.007072004193717486
20270843,no rewiring,0.05,0.0,0.021939115845271306,0.0,0.007361675873675436
20270843,no rewiring,0.1,0.0,0.008520400918286153,0.0,0.007306299801387445
20270843,no rewiring,0.15000000000000002,0.0,0.007827742183530606,0.0,0.008573783212156433
20270843,no rewiring,0.2,0.0,0.009921218150486577,0.0,0.007229698238650439
20270843,no rewiring,0.25,0.0,0.0032153675604998933,0.0,0.00804803113734498
20270843,no rewiring,0.30000000000000004,0.0,0.002312358666486436,0.0,0.004042435157544544
20270843,no rewiring,0.35000000000000003,0.0,-0.0006203328505522965,0.0,0.006485521010659079
20270843,no rewiring,0.4,0.0,0.0034337863853458606,0.0,0.002061660463329562
20270843,no rewiring,0.45,0.0,-0.0003656792361638739,0.0,0.005235595320063957
20270843,no rewiring,0.5,0.0,0.00021754594812978256,0.0,0.0020879522128880446
20270843,no rewiring,0.55,0.0,0.0017771911812335395,0.0,0.0031227512315311623
20270843,no rewiring,0.6000000000000001,0.0,0.0021396601867918474,0.0,0.0024112910434119783
20270843,no rewiring,0.65,0.0,-0.002645812276592663,0.0,0.0032158776339215045
20270843,no rewiring,0.7000000000000001,0.0,-0.00042614170932658846,0.0,0.0014590626021565578
20270843,no rewiring,0.75,0.0,-0.00028161042836061245,0.0,-2.6422922683067007e-05
20270843,no rewiring,0.8,0.0,-0.0013395184063807464,0.0,0.000512904760716304
20270843,no rewiring,0.8500000000000001,0.0,0.0017477937525836318,0.0,0.0013477607789420532
20270843,no rewiring,0.9,0.0,-0.0021180448435360877,0.0,0.002271801666593354
20270843,no rewiring,0.9500000000000001,0.0,0.00017780405580331005,0.0,0.0004413856455272036
20270843,no rewiring,1.0,0.0,0.0,0.0,0.0
20270843,fast reversible,0.0,0.0,0.07924129247538425,0.0,0.007824196394090967
20270843,fast reversible,0.05,0.0,0.0647134222319764,0.0,0.00916146130665911
20270843,fast reversible,0.1,0.0,0.0546574711526448,0.0,0.009166368903928218
20270843,fast reversible,0.15000000000000002,0.0,0.054288379830501665,0.0,0.010385371180761771
20270843,fast reversible,0.2,0.0,0.04987938743498621,0.0,0.008619493739305567
20270843,fast reversible,0.25,0.0,0.041399682504025426,0.0,0.00959974026334215
20270843,fast reversible,0.30000000000000004,0.0,0.02547975363824556,0.0,0.026311447840675573
20270843,fast reversible,0.35000000000000003,0.16666666666666669,0.2820187980724514,-0.17241379310344826,0.16354403179916915
20270843,fast reversible,0.4,0.30000000000000004,0.515871754715047,-0.3103448275862069,0.27588767902338673
20270843,fast reversible,0.45,0.375,0.6530963590283666,-0.3879310344827586,0.3074072356555726
20270843,fast reversible,0.5,0.4000000000000001,0.7027814582810611,-0.41379310344827586,0.2979537978315602
20270843,fast reversible,0.55,0.37500000000000006,0.6655131946075554,-0.3879310344827586,0.26528332729415927
20270843,fast reversible,0.6000000000000001,0.2833333333333334,0.49783938977390196,-0.29310344827586204,0.1962874537651338
20270843,fast reversible,0.65,0.25000000000000006,0.44438605578267953,-0.25862068965517243,0.15182620498780453
20270843,fast reversible,0.7000000000000001,0.15000000000000008,0.2655507452103125,-0.15517241379310345,0.08615480812881582
20270843,fast reversible,0.75,0.0,4.064249161617184e-05,0.0,0.00718351482735613
20270843,fast reversible,0.8,0.0,9.38134360461973e-06,0.0,-0.0004788019818838807
20270843,fast reversible,0.8500000000000001,0.0,-2.005356877998743e-05,0.0,0.0002491645582231028
20270843,fast reversible,0.9,0.0,1.04580959038314e-05,0.0,0.001254159451758996
20270843,fast reversible,0.9500000000000001,0.0,-6.970436435826954e-07,0.0,-0.0006231814045467576
20270843,fast reversible,1.0,0.0,0.0,0.0,0.0
20270843,"fast reversible, slow ramp",0.0,0.0,0.1055005434420434,0.0,0.004110100019609833
20270843,"fast reversible, slow ramp",0.05,0.0,0.11799027728434075,0.0,0.007323005538101987
20270843,"fast reversible, slow ramp",0.1,0.0,0.12676833162620754,0.0,0.011017738329443943
20270843,"fast reversible, slow ramp",0.15000000000000002,0.0,0.11326993991962286,0.0,0.010374716976947723
20270843,"fast reversible, slow ramp",0.2,0.0,0.11362539760076568,0.0,0.010277980299463113
20270843,"fast reversible, slow ramp",0.25,0.0,0.10502887671102806,0.0,0.011095771341951388
20270843,"fast reversible, slow ramp",0.30000000000000004,0.0,0.10010966189690051,0.0,0.008396352316707045
20270843,"fast reversible, slow ramp",0.35000000000000003,0.0,0.09325121695999311,0.0,0.007147343710666554
20270843,"fast reversible, slow ramp",0.4,0.0,0.08244205700132573,0.0,0.005624909198624295
20270843,"fast reversible, slow ramp",0.45,0.16666666666666669,0.3309285758834818,-0.17241379310344826,0.11718071109705769
20270843,"fast reversible, slow ramp",0.5,0.39166666666666666,0.6903638613180515,-0.4051724137931034,0.2867588530472218
20270843,"fast reversible, slow ramp",0.55,0.3,0.5337821452169582,-0.3103448275862069,0.22090704641825354
20270843,"fast reversible, slow ramp",0.6000000000000001,0.14999999999999997,0.26528429675776033,-0.15517241379310345,0.11415541361887638
20270843,"fast reversible, slow ramp",0.65,0.0,-6.675392883626063e-05,0.0,0.00032385785381805476
20270843,"fast reversible, slow ramp",0.7000000000000001,0.0,0.00020097564630017217,0.0,-0.0006387208118615595
20270843,"fast reversible, slow ramp",0.75,0.0,-0.0005463673775021327,0.0,-0.00020858846734628234
20270843,"fast reversible, slow ramp",0.8,0.0,0.0001363383073090807,0.0,-0.0009023583940471758
20270843,"fast reversible, slow ramp",0.8500000000000001,0.0,-2.5799399696047054e-05,0.0,-0.003468571773651452
20270843,"fast reversible, slow ramp",0.9,0.0,-1.640596234320224e-05,0.0,0.00012113131042146286
20270843,"fast reversible, slow ramp",0.9500000000000001,0.0,0.00040679730789794366,0.0,-0.0006947552333017581
20270843,"fast reversible, slow ramp",1.0,0.0,0.0,0.0,0.0
20270843,slow reversible,0.0,0.15833333333333333,0.3078290486113339,-0.16379310344827586,0.050291271202008776
20270843,slow reversible,0.05,0.22499999999999998,0.3888046002029375,-0.23275862068965517,0.11375130393888104
20270843,slow reversible,0.1,0.2666666666666667,0.44094880306614903,-0.27586206896551724,0.1777531341587101
20270843,slow reversible,0.15000000000000002,0.2833333333333333,0.4675874932967859,-0.29310344827586204,0.2308787160340558
20270843,slow reversible,0.2,0.31666666666666665,0.5245208687032377,-0.3275862068965517,0.29298568420653326
20270843,slow reversible,0.25,0.3416666666666667,0.569297209585564,-0.35344827586206895,0.31516120290233446
20270843,slow reversible,0.30000000000000004,0.35,0.59008790856886,-0.3620689655172414,0.3189268052112165
20270843,slow reversible,0.35000000000000003,0.3583333333333334,0.6107514188223253,-0.3706896551724138,0.32586844945548016
20270843,slow reversible,0.4,0.375,0.6439570272206121,-0.3879310344827586,0.3182591038105813
20270843,slow reversible,0.45,0.3833333333333333,0.6656801254971647,-0.39655172413793105,0.31399838357731014
20270843,slow reversible,0.5,0.39166666666666666,0.6890503334629355,-0.4051724137931034,0.29017536979073033
20270843,slow reversible,0.55,0.3833333333333333,0.6838710400179056,-0.396551724137931,0.26389059750997423
20270843,slow reversible,0.6000000000000001,0.35,0.6242013044495153,-0.3620689655172414,0.22468871471768392
20270843,slow reversible,0.65,0.3,0.5329276175084305,-0.3103448275862069,0.17679023805954364
20270843,slow reversible,0.7000000000000001,0.22499999999999998,0.4035105442874082,-0.2327586206896552,0.12415636783511719
20270843,slow reversible,0.75,0.09166666666666662,0.16411577988306314,-0.09482758620689655,0.05472864985291637
20270843,slow reversible,0.8,0.0,-0.00019186783307612032,0.0,0.003163588441319476
20270843,slow reversible,0.8500000000000001,0.0,0.00013622640512833684,0.0,0.0004071460934635951
20270843,slow reversible,0.9,0.0,-0.00019552226589469868,0.0,0.0012824420562819183
20270843,slow reversible,0.9500000000000001,0.0,-0.00012097717453740664,0.0,-0.0005913362893654739
20270843,slow reversible,1.0,0.0,0.0,0.0,0.0
20270843,"slow reversible, slow ramp",0.0,0.0,0.08391382904841255,0.0,0.0026701748438549555
20270843,"slow reversible, slow ramp",0.05,0.0,0.08708604970243194,0.0,0.004052865909148343
20270843,"slow reversible, slow ramp",0.1,0.0,0.09681896012077373,0.0,0.0067115144019058715
20270843,"slow reversible, slow ramp",0.15000000000000002,0.0,0.09507245673360365,0.0,0.00646224927975822
20270843,"slow reversible, slow ramp",0.2,0.033333333333333326,0.13530767667641946,-0.03448275862068967,0.02302819991557442
20270843,"slow reversible, slow ramp",0.25,0.125,0.2699341558484996,-0.1293103448275862,0.0882780320907336
20270843,"slow reversible, slow ramp",0.30000000000000004,0.2416666666666667,0.42924581071965273,-0.25,0.17672227174885524
20270843,"slow reversible, slow ramp",0.35000000000000003,0.2833333333333333,0.4889402376565848,-0.29310344827586204,0.2161729773725643
20270843,"slow reversible, slow ramp",0.4,0.35,0.6022018238572873,-0.3620689655172414,0.285548905705863
20270843,"slow reversible, slow ramp",0.45,0.39166666666666666,0.6799905545709092,-0.4051724137931034,0.31192017943358125
20270843,"slow reversible, slow ramp",0.5,0.39166666666666666,0.68877789116622,-0.4051724137931034,0.28709136015793546
20270843,"slow reversible, slow ramp",0.55,0.28333333333333327,0.488735983186272,-0.29310344827586204,0.21209261406482482
20270843,"slow reversible, slow ramp",0.6000000000000001,0.10833333333333334,0.1838244957995665,-0.11206896551724138,0.08455095307940597
20270843,"slow reversible, slow ramp",0.65,0.0,6.454656198817688e-05,0.0,-0.0004886057835919999
20270843,"slow reversible, slow ramp",0.7000000000000001,0.0,-6.543713211371038e-05,0.0,-0.0006422398457889278
20270843,"slow reversible, slow ramp",0.75,0.0,0.0001464900368313149,0.0,-0.00017195242957246393
20270843,"slow reversible, slow ramp",0.8,0.0,0.00018510183364783828,0.0,-0.000901516772714217
20270843,"slow reversible, slow ramp",0.8500000000000001,0.0,0.0001270253624073847,0.0,-0.003450093300780499
20270843,"slow reversible, slow ramp",0.9,0.0,0.0002723060676969036,0.0,0.00011914809611013322
20270843,"slow reversible, slow ramp",0.9500000000000001,0.0,-0.00031179478095655355,0.0,-0.0007000476026132185
20270843,"slow reversible, slow ramp",1.0,0.0,0.0,0.0,0.0
20270843,one-way boundary,0.0,0.39166666666666666,0.6409768727451977,-0.4051724137931034,0.23339802975419235
20270843,one-way boundary,0.05,0.39166666666666666,0.6321399249747044,-0.4051724137931034,0.30385651355467297
20270843,one-way boundary,0.1,0.39166666666666666,0.6239597390789311,-0.4051724137931034,0.3488165871784694
20270843,one-way boundary,0.15000000000000002,0.39166666666666666,0.6300380452185852,-0.4051724137931034,0.37511441770952664
20270843,one-way boundary,0.2,0.39166666666666666,0.6377737215819889,-0.4051724137931034,0.3843331557503078
20270843,one-way boundary,0.25,0.39166666666666666,0.6421858321779896,-0.4051724137931034,0.3842845382494828
20270843,one-way boundary,0.30000000000000004,0.39166666666666666,0.6500125732420615,-0.4051724137931034,0.3703884145209718
20270843,one-way boundary,0.35000000000000003,0.39166666666666666,0.6600718201008513,-0.4051724137931034,0.35823551013845306
20270843,one-way boundary,0.4,0.39166666666666666,0.6715601260664841,-0.4051724137931034,0.33514985752863347
20270843,one-way boundary,0.45,0.39166666666666666,0.6809231201335942,-0.4051724137931034,0.31698875503204593
20270843,one-way boundary,0.5,0.39166666666666666,0.6895780205037564,-0.4051724137931034,0.289347457422366
20270843,one-way boundary,0.55,0.36666666666666664,0.6616560130633493,-0.3793103448275862,0.25476974758778237
20270843,one-way boundary,0.6000000000000001,0.3333333333333333,0.6034568063501435,-0.3448275862068965,0.2169404481311813
20270843,one-way boundary,0.65,0.24999999999999994,0.45141484249511854,-0.2586206896551724,0.15647090791175167
20270843,one-way boundary,0.7000000000000001,0.20833333333333331,0.3752825632630622,-0.21551724137931036,0.10531967628717709
20270843,one-way boundary,0.75,0.12499999999999994,0.22602912765107475,-0.12931034482758622,0.059016147506350536
20270843,one-way boundary,0.8,0.05833333333333329,0.10506883683755708,-0.06034482758620689,0.027802999600075262
20270843,one-way boundary,0.8500000000000001,0.0,-0.0001365250030498366,0.0,0.0029299437740352152
20270843,one-way boundary,0.9,0.0,-9.388188020409416e-05,0.0,0.001352005824105107
20270843,one-way boundary,0.9500000000000001,0.0,-0.00022387870086049144,0.0,-0.0005952144417064043
20270843,one-way boundary,1.0,0.0,0.0,0.0,0.0
20270843,slow reversible + graph reset,0.0,0.0,0.038422621782012834,0.0,0.007072003567572115
20270843,slow reversible + graph reset,0.05,0.0,0.02193911533609727,0.0,0.0073616759765083445
20270843,slow reversible + graph reset,0.1,0.0,0.00852039898242185,0.0,0.007306300220026485
20270843,slow reversible + graph reset,0.15000000000000002,0.0,0.007827736853858458,0.0,0.008573784481029578
20270843,slow reversible + graph reset,0.2,0.0,0.009921206013455919,0.0,0.00722970216282684
20270843,slow reversible + graph reset,0.25,0.0,0.0032153461956156426,0.0,0.00804804675531079
20270843,slow reversible + graph reset,0.30000000000000004,0.0,0.002312368787649288,0.0,0.004042540881978807
20270843,slow reversible + graph reset,0.35000000000000003,0.0,-0.0006196019385122931,0.0,0.006486645835930394
20270843,slow reversible + graph reset,0.4,0.0,0.003443460529146347,0.0,0.0020785166227624274
20270843,slow reversible + graph reset,0.45,0.0,-0.0002594209374087164,0.0,0.005558710219636609
20270843,slow reversible + graph reset,0.5,0.0,0.000204745734801004,0.0,0.009941331617265625
20270843,slow reversible + graph reset,0.55,0.3833333333333333,0.6838710400179056,-0.396551724137931,0.26389059750997423
20270843,slow reversible + graph reset,0.6000000000000001,0.35,0.6242013044495153,-0.3620689655172414,0.22468871471768392
20270843,slow reversible + graph reset,0.65,0.3,0.5329276175084305,-0.3103448275862069,0.17679023805954364
20270843,slow reversible + graph reset,0.7000000000000001,0.22499999999999998,0.4035105442874082,-0.2327586206896552,0.12415636783511719
20270843,slow reversible + graph reset,0.75,0.09166666666666662,0.16411577988306314,-0.09482758620689655,0.05472864985291637
20270843,slow reversible + graph reset,0.8,0.0,-0.00019186783307612032,0.0,0.003163588441319476
20270843,slow reversible + graph reset,0.8500000000000001,0.0,0.00013622640512833684,0.0,0.0004071460934635951
20270843,slow reversible + graph reset,0.9,0.0,-0.00019552226589469868,0.0,0.0012824420562819183
20270843,slow reversible + graph reset,0.9500000000000001,0.0,-0.00012097717453740664,0.0,-0.0005913362893654739
20270843,slow reversible + graph reset,1.0,0.0,0.0,0.0,0.0
20270844,no rewiring,0.0,0.0,0.03908208127783802,0.0,0.006352432220646652
20270844,no rewiring,0.05,0.0,0.03288570611157804,0.0,0.011048994479741323
20270844,no rewiring,0.1,0.0,0.02705724849051039,0.0,0.012014983229169857
20270844,no rewiring,0.15000000000000002,0.0,0.022324608606247354,0.0,0.011599910656212603
20270844,no rewiring,0.2,0.0,0.01477123325789198,0.0,0.01072948163361892
20270844,no rewiring,0.25,0.0,0.006110718864296538,0.0,0.010037715202862008
20270844,no rewiring,0.30000000000000004,0.0,0.0048764518221965925,0.0,0.007492378517711451
20270844,no rewiring,0.35000000000000003,0.0,0.007116796350788157,0.0,0.0071357112019531654
20270844,no rewiring,0.4,0.0,0.0008837376138772779,0.0,0.004405864569027695
20270844,no rewiring,0.45,0.0,0.0002518652899628493,0.0,0.0034001655893196037
20270844,no rewiring,0.5,0.0,0.0012150176600514428,0.0,0.00496596006560357
20270844,no rewiring,0.55,0.0,0.0010504051627533428,0.0,0.0040194389628886995
20270844,no rewiring,0.6000000000000001,0.0,2.3515906834026268e-05,0.0,0.0021615523733001796
20270844,no rewiring,0.65,0.0,0.0016543417044755926,0.0,0.002928584720188865
20270844,no rewiring,0.7000000000000001,0.0,0.0007093532790406476,0.0,0.0020655101419874144
20270844,no rewiring,0.75,0.0,7.241777050998044e-05,0.0,0.0021918540684958687
20270844,no rewiring,0.8,0.0,-0.0026336498680309406,0.0,0.003284025010201641
20270844,no rewiring,0.8500000000000001,0.0,5.028528366224361e-05,0.0,0.001286311211703306
20270844,no rewiring,0.9,0.0,-0.0018790568364024929,0.0,0.0032364254387242664
20270844,no rewiring,0.9500000000000001,0.0,-0.0008922749597295165,0.0,0.0015721348809609736
20270844,no rewiring,1.0,0.0,0.0,0.0,0.0
20270844,fast reversible,0.0,0.0,0.01562408456766029,0.0,0.0059787099132220245
20270844,fast reversible,0.05,0.0,0.025896564853900794,0.0,0.010976578932776496
20270844,fast reversible,0.1,0.0,0.009881581472134748,0.0,0.011092331124713611
20270844,fast reversible,0.15000000000000002,0.0,0.004019853885244951,0.0,0.010607745278424369
20270844,fast reversible,0.2,0.0,0.0026125674913798913,0.0,0.01184440892816116
20270844,fast reversible,0.25,0.0,-0.006862568647365452,0.0,0.013479462877916126
20270844,fast reversible,0.30000000000000004,0.00833333333333336,-0.01681067593705371,-0.008547008547008517,0.04279977926102829
20270844,fast reversible,0.35000000000000003,0.1166666666666667,0.14903756834849835,-0.11965811965811962,0.11677480482006347
20270844,fast reversible,0.4,0.24166666666666672,0.33994502606171295,-0.24786324786324784,0.2358408374250771
20270844,fast reversible,0.45,0.35,0.5411585342060454,-0.358974358974359,0.29266848351427965
20270844,fast reversible,0.5,0.3999999999999999,0.6430676184605568,-0.41025641025641024,0.30315489060007106
20270844,fast reversible,0.55,0.34166666666666656,0.5572688484929985,-0.3504273504273504,0.2510506357795972
20270844,fast reversible,0.6000000000000001,0.31666666666666654,0.5198858364700207,-0.3247863247863248,0.2077287431296404
20270844,fast reversible,0.65,0.2583333333333332,0.43766231159134183,-0.26495726495726496,0.1625106509284342
20270844,fast reversible,0.7000000000000001,0.19999999999999996,0.3436231688187805,-0.20512820512820512,0.1112961351136802
20270844,fast reversible,0.75,0.10833333333333328,0.1925318353924762,-0.1111111111111111,0.058087880104666256
20270844,fast reversible,0.8,0.0,0.00011693195656792277,0.0,0.012930748840900508
20270844,fast reversible,0.8500000000000001,0.0,2.4975703306839847e-05,0.0,0.0004870274456086898
20270844,fast reversible,0.9,0.0,9.674417648319888e-06,0.0,0.0023386076740241624
20270844,fast reversible,0.9500000000000001,0.0,-1.6861482582064546e-05,0.0,0.0005021752620038011
20270844,fast reversible,1.0,0.0,0.0,0.0,0.0
20270844,"fast reversible, slow ramp",0.0,0.0,-0.030111871743503604,0.0,-0.003149375335640657
20270844,"fast reversible, slow ramp",0.05,0.0,-0.025434196337435544,0.0,-0.0016231264142928248
20270844,"fast reversible, slow ramp",0.1,0.0,-0.0333263442990927,0.0,-0.0012843194988110818
20270844,"fast reversible, slow ramp",0.15000000000000002,0.0,-0.035007756746177066,0.0,-0.0028836076882693684
20270844,"fast reversible, slow ramp",0.2,0.0,-0.03364268042643437,0.0,-0.0034861023396236257
20270844,"fast reversible, slow ramp",0.25,0.0,-0.03371096299605403,0.0,-0.0031750668045240626
20270844,"fast reversible, slow ramp",0.30000000000000004,0.0,-0.03648531318382142,0.0,-0.004015059221825101
20270844,"fast reversible, slow ramp",0.35000000000000003,0.0,-0.03283167548117527,0.0,-0.002458403400733944
20270844,"fast reversible, slow ramp",0.4,0.0,-0.030147764161954416,0.0,0.0028693192774765786
20270844,"fast reversible, slow ramp",0.45,0.17500000000000007,0.25353420552404443,-0.17948717948717946,0.1380561041418023
20270844,"fast reversible, slow ramp",0.5,0.3916666666666666,0.6279701972938305,-0.40170940170940167,0.29151897337091304
20270844,"fast reversible, slow ramp",0.55,0.32499999999999996,0.5650874279594293,-0.3333333333333333,0.23814028415808575
20270844,"fast reversible, slow ramp",0.6000000000000001,0.1333333333333333,0.2256655517390509,-0.13675213675213677,0.10346865411339845
20270844,"fast reversible, slow ramp",0.65,0.0,3.003195330442132e-05,0.0,0.0005119138856697347
20270844,"fast reversible, slow ramp",0.7000000000000001,0.0,8.377291362826611e-07,0.0,0.0010420838328728532
20270844,"fast reversible, slow ramp",0.75,0.0,-0.00015911023283388115,0.0,0.0014506589171705553
20270844,"fast reversible, slow ramp",0.8,0.0,0.0001521278324907449,0.0,0.0008217190044486067
20270844,"fast reversible, slow ramp",0.8500000000000001,0.0,-0.00016250632330538917,0.0,0.0008173455853159872
20270844,"fast reversible, slow ramp",0.9,0.0,6.730572958579817e-05,0.0,0.00028973591277925426
20270844,"fast reversible, slow ramp",0.9500000000000001,0.0,-5.64173342447738e-05,0.0,0.0020388184746953364
20270844,"fast reversible, slow ramp",1.0,0.0,0.0,0.0,0.0
20270844,slow reversible,0.0,0.07500000000000001,0.09389263620860155,-0.07692307692307693,0.01893768734752565
20270844,slow reversible,0.05,0.125,0.1709534181698248,-0.1282051282051282,0.056347313418374234
20270844,slow reversible,0.1,0.16666666666666666,0.20989156995069802,-0.17094017094017092,0.1043576294524248
20270844,slow reversible,0.15000000000000002,0.225,0.29987757912215884,-0.23076923076923075,0.16296296485129066
20270844,slow reversible,0.2,0.275,0.3723876419053061,-0.28205128205128205,0.2288542329843967
20270844,slow reversible,0.25,0.31666666666666665,0.4351417438800135,-0.32478632478632474,0.2800057804563632
20270844,slow reversible,0.30000000000000004,0.35,0.4952266134518977,-0.358974358974359,0.3367683948490652
20270844,slow reversible,0.35000000000000003,0.3916666666666666,0.5835118701274828,-0.40170940170940167,0.356944593877128
20270844,slow reversible,0.4,0.3916666666666666,0.5957026063166497,-0.40170940170940167,0.33911586649426395
20270844,slow reversible,0.45,0.3916666666666666,0.6107784963913452,-0.40170940170940167,0.32462874548098597
20270844,slow reversible,0.5,0.3999999999999999,0.6430666971284658,-0.41025641025641024,0.3031431859525753
20270844,slow reversible,0.55,0.3833333333333332,0.632717634663664,-0.39316239316239315,0.2672852965347984
20270844,slow reversible,0.6000000000000001,0.31666666666666654,0.5470562008153651,-0.3247863247863248,0.21342865351596407
20270844,slow reversible,0.65,0.2666666666666666,0.4725216671705873,-0.27350427350427353,0.1618793978328169
20270844,slow reversible,0.7000000000000001,0.16666666666666663,0.3007822847063336,-0.17094017094017094,0.10681793224296732
20270844,slow reversible,0.75,0.04166666666666663,0.07568534126313764,-0.042735042735042736,0.036223370693033274
20270844,slow reversible,0.8,0.0,-5.4964691643677455e-06,0.0,0.003938359345400322
20270844,slow reversible,0.8500000000000001,0.0,1.0707551826194539e-05,0.0,0.00020760220987636746
20270844,slow reversible,0.9,0.0,1.2016873546794038e-05,0.0,0.002326651209348718
20270844,slow reversible,0.9500000000000001,0.0,-1.2833155774938376e-05,0.0,0.0005095419496443654
20270844,slow reversible,1.0,0.0,0.0,0.0,0.0
20270844,"slow reversible, slow ramp",0.0,0.0,-0.026233179442207544,0.0,-0.002701828363905333
20270844,"slow reversible, slow ramp",0.05,0.0,-0.021685820693017055,0.0,-0.0009316687372124405
20270844,"slow reversible, slow ramp",0.1,0.0,-0.03324077907875855,0.0,0.0007027866380116821
20270844,"slow reversible, slow ramp",0.15000000000000002,0.0,-0.03257749667481297,0.0,-0.0004142420458382867
20270844,"slow reversible, slow ramp",0.2,0.0,-0.031018825309167664,0.0,-0.00012014794046014132
20270844,"slow reversible, slow ramp",0.25,0.033333333333333326,0.013226515214202372,-0.03418803418803418,0.01709156223654984
20270844,"slow reversible, slow ramp",0.30000000000000004,0.16666666666666666,0.21880483760580205,-0.17094017094017092,0.12011417987584305
20270844,"slow reversible, slow ramp",0.35000000000000003,0.25,0.37337942245905165,-0.2564102564102564,0.1823737284462698
20270844,"slow reversible, slow ramp",0.4,0.31666666666666665,0.4782536182675571,-0.32478632478632474,0.2546962372470126
20270844,"slow reversible, slow ramp",0.45,0.3916666666666666,0.6131180907464389,-0.40170940170940167,0.31283156459919376
20270844,"slow reversible, slow ramp",0.5,0.3916666666666666,0.6271819325272219,-0.40170940170940167,0.29297797674062875
20270844,"slow reversible, slow ramp",0.55,0.2833333333333333,0.4650353639538657,-0.29059829059829057,0.21873894201050315
20270844,"slow reversible, slow ramp",0.6000000000000001,0.10833333333333328,0.18083517306526042,-0.11111111111111112,0.08447362455140262
20270844,"slow reversible, slow ramp",0.65,0.0,0.0002851693485319551,0.0,-3.014197170547739e-05
20270844,"slow reversible, slow ramp",0.7000000000000001,0.0,-1.7239325239226666e-05,0.0,0.0010087263442628558
20270844,"slow reversible, slow ramp",0.75,0.0,4.527691687272739e-05,0.0,0.0014764579157390267
20270844,"slow reversible, slow ramp",0.8,0.0,-0.0001530828286676611,0.0,0.0008097258791959216
20270844,"slow reversible, slow ramp",0.8500000000000001,0.0,7.822592295481101e-05,0.0,0.0008338248991848207
20270844,"slow reversible, slow ramp",0.9,0.0,-9.88269082015103e-05,0.0,0.00030110875036248874
20270844,"slow reversible, slow ramp",0.9500000000000001,0.0,0.00012344837514599583,0.0,0.002043889922093478
20270844,"slow reversible, slow ramp",1.0,0.0,0.0,0.0,0.0
20270844,one-way boundary,0.0,0.3999999999999999,0.5406276596555742,-0.41025641025641024,0.24632825560809304
20270844,one-way boundary,0.05,0.3999999999999999,0.5508453126114681,-0.41025641025641024,0.3204475267333805
20270844,one-way boundary,0.1,0.3999999999999999,0.5457530809446836,-0.41025641025641024,0.36351699993578523
20270844,one-way boundary,0.15000000000000002,0.3999999999999999,0.5516088415208349,-0.41025641025641024,0.3859374649326349
