seed,regime,branch,level,alpha,dwell,homophily_rate,reverse_rate,graph_reset,reset_applied_here,cross_edge_fraction_of_initial,cross_edges_before_rewiring_block,cross_edges_after_rewiring_block,observed_cross_edge_drift_per_update,interior_predicted_drift_per_update,homophilic_attempts,homophilic_accepted,reverse_attempts,reverse_accepted,homophilic_acceptance_rate,reverse_acceptance_rate,Q,phi,B,mean_opinion,n_edges,n_bridges,r_x,P
20270833,"fast reversible, slow ramp",down,27,0.6499999999999999,120,0.01,0.02,False,False,0.020833333333333332,2,2,0.0,-0.47999999999999976,27,0,0,0,0.0,,0.48885416666666665,0.009009009009009009,0.020833333333333332,-0.001589856870119738,240,2,0.9858214177979534,0.861047452892117
20270833,"fast reversible, slow ramp",down,28,0.6,120,0.01,0.02,False,False,0.020833333333333332,2,2,0.0,-0.31999999999999995,28,0,0,0,0.0,,0.48885416666666665,0.009009009009009009,0.020833333333333332,9.919638464349901e-05,240,2,0.9859571508715969,0.845290148579028
20270833,"fast reversible, slow ramp",down,29,0.55,120,0.01,0.02,False,False,0.020833333333333332,2,2,0.0,-0.16000000000000014,9,0,0,0,0.0,,0.48885416666666665,0.009009009009009009,0.020833333333333332,-0.00048335659514065485,240,2,0.9862119202182549,0.8284472295133437
20270833,"fast reversible, slow ramp",down,30,0.5,120,0.01,0.02,False,False,0.020833333333333332,2,2,0.0,0.0,0,0,0,0,,,0.48885416666666665,0.009009009009009009,0.020833333333333332,0.0010951021053691168,240,2,0.9864034963618297,0.8079178294771212
20270833,"fast reversible, slow ramp",down,31,0.44999999999999996,120,0.01,0.02,False,False,0.2708333333333333,2,26,0.2,0.3200000000000003,0,0,12,12,,1.0,0.38885416666666667,0.11711711711711711,0.03125,-0.004361547218528802,240,26,0.8173662406149721,0.6950802670342446
20270833,"fast reversible, slow ramp",down,32,0.3999999999999999,120,0.01,0.02,False,False,0.9791666666666666,26,94,0.5666666666666667,0.6400000000000006,0,0,34,34,,1.0,0.10552083333333334,0.42342342342342343,0.0625,-0.03233360918212233,240,94,0.3578549691774048,0.4435106388443323
20270833,"fast reversible, slow ramp",down,33,0.35,120,0.01,0.02,False,False,1.0,94,96,0.016666666666666666,0.9600000000000002,0,0,65,1,,0.015384615384615385,0.09718750000000004,0.43243243243243246,0.0625,-0.037120392285523614,240,96,0.35786716714743183,0.38208906206555915
20270833,"fast reversible, slow ramp",down,34,0.29999999999999993,120,0.01,0.02,False,False,1.0,96,96,0.0,1.2800000000000007,0,0,77,0,,0.0,0.09718750000000004,0.43243243243243246,0.0625,-0.037884039680640504,240,96,0.37077283919390835,0.3354925334335606
20270833,"fast reversible, slow ramp",down,35,0.25,120,0.01,0.02,False,False,1.0,96,96,0.0,1.6,0,0,83,0,,0.0,0.09718750000000004,0.43243243243243246,0.0625,-0.04057849366099246,240,96,0.38817572663831573,0.28379463081786094
20270833,"fast reversible, slow ramp",down,36,0.19999999999999996,120,0.01,0.02,False,False,1.0,96,96,0.0,1.9200000000000004,0,0,120,0,,0.0,0.09718750000000004,0.43243243243243246,0.0625,-0.038479631850117865,240,96,0.399575666856648,0.2332524706509654
20270833,"fast reversible, slow ramp",down,37,0.1499999999999999,120,0.01,0.02,False,False,1.0,96,96,0.0,2.2400000000000007,0,0,135,0,,0.0,0.09718750000000004,0.43243243243243246,0.0625,-0.03631465525814452,240,96,0.40680255034595847,0.18414434570350635
20270833,"fast reversible, slow ramp",down,38,0.09999999999999998,120,0.01,0.02,False,False,1.0,96,96,0.0,2.56,0,0,139,0,,0.0,0.09718750000000004,0.43243243243243246,0.0625,-0.029416684000236837,240,96,0.40740603840730155,0.13389489504402602
20270833,"fast reversible, slow ramp",down,39,0.04999999999999993,120,0.01,0.02,False,False,1.0,96,96,0.0,2.8800000000000003,0,0,172,0,,0.0,0.09718750000000004,0.43243243243243246,0.0625,-0.025700975613222498,240,96,0.42354667961088244,0.08782078156812181
20270833,"fast reversible, slow ramp",down,40,0.0,120,0.01,0.02,False,False,1.0,96,96,0.0,3.2,0,0,177,0,,0.0,0.09718750000000004,0.43243243243243246,0.0625,-0.009201493450715597,240,96,0.4051927498091008,0.04377394401756818
20270833,slow reversible,up,0,0.0,30,0.01,0.0025,False,False,1.0,96,96,0.0,0.4,0,0,6,0,,0.0,0.09718750000000004,0.43243243243243246,1.0,-0.012935046046985792,240,96,0.4449643182303858,0.04515979225874458
20270833,slow reversible,up,1,0.05,30,0.01,0.0025,False,False,1.0,96,96,0.0,0.36000000000000004,0,0,4,0,,0.0,0.09718750000000004,0.43243243243243246,1.0,-0.016289755357932374,240,96,0.4248045531268137,0.08334400312782655
20270833,slow reversible,up,2,0.1,30,0.01,0.0025,False,False,1.0,96,96,0.0,0.32,0,0,3,0,,0.0,0.09718750000000004,0.43243243243243246,1.0,-0.022189439357732328,240,96,0.42734083897636155,0.13177750885016679
20270833,slow reversible,up,3,0.15000000000000002,30,0.01,0.0025,False,False,1.0,96,96,0.0,0.27999999999999997,0,0,2,0,,0.0,0.09718750000000004,0.43243243243243246,1.0,-0.03147411632434245,240,96,0.42705323507717774,0.1804577878185116
20270833,slow reversible,up,4,0.2,30,0.01,0.0025,False,False,1.0,96,96,0.0,0.24,0,0,3,0,,0.0,0.09718750000000004,0.43243243243243246,1.0,-0.03784725491075413,240,96,0.4178231943472005,0.23083082604479016
20270833,slow reversible,up,5,0.25,30,0.01,0.0025,False,False,1.0,96,96,0.0,0.2,0,0,5,0,,0.0,0.09718750000000004,0.43243243243243246,1.0,-0.040258005132277806,240,96,0.41378309334482444,0.28216141821417007
20270833,slow reversible,up,6,0.30000000000000004,30,0.01,0.0025,False,False,1.0,96,96,0.0,0.15999999999999998,0,0,1,0,,0.0,0.09718750000000004,0.43243243243243246,1.0,-0.03878945938780903,240,96,0.39679044012108594,0.33114976748538466
20270833,slow reversible,up,7,0.35000000000000003,30,0.01,0.0025,False,False,1.0,96,96,0.0,0.11999999999999997,0,0,1,0,,0.0,0.09718750000000004,0.43243243243243246,1.0,-0.039114214487620924,240,96,0.3799706846092688,0.38080392986666106
20270833,slow reversible,up,8,0.4,30,0.01,0.0025,False,False,1.0,96,96,0.0,0.07999999999999999,0,0,1,0,,0.0,0.09718750000000004,0.43243243243243246,1.0,-0.037386298018026634,240,96,0.3633087477069758,0.42974082607804387
20270833,slow reversible,up,9,0.45,30,0.01,0.0025,False,False,1.0,96,96,0.0,0.039999999999999994,0,0,1,0,,0.0,0.09718750000000004,0.43243243243243246,1.0,-0.034383821357847566,240,96,0.3477280246715162,0.475168125255203
20270833,slow reversible,up,10,0.5,30,0.01,0.0025,False,False,1.0,96,96,0.0,0.0,0,0,0,0,,,0.09718750000000004,0.43243243243243246,1.0,-0.03150244130992862,240,96,0.33423498232194404,0.5215931857467976
20270833,slow reversible,up,11,0.55,30,0.01,0.0025,False,False,0.9583333333333334,96,92,-0.13333333333333333,-0.16000000000000014,2,2,0,0,1.0,,0.11385416666666665,0.4144144144144144,0.9583333333333334,-0.028782333952231242,240,92,0.34165483438480365,0.5721854894377353
20270833,slow reversible,up,12,0.6000000000000001,30,0.01,0.0025,False,False,0.7916666666666666,92,76,-0.5333333333333333,-0.3200000000000003,8,8,0,0,1.0,,0.1805208333333333,0.34234234234234234,0.7916666666666666,-0.023059758477935358,240,76,0.4377012051921313,0.6405515798024337
20270833,slow reversible,up,13,0.65,30,0.01,0.0025,False,False,0.6041666666666666,76,58,-0.6,-0.4800000000000001,9,9,0,0,1.0,,0.25552083333333336,0.26126126126126126,0.6041666666666666,-0.017670034531876978,240,58,0.5697628586225574,0.7140764512461145
20270833,slow reversible,up,14,0.7000000000000001,30,0.01,0.0025,False,False,0.375,58,36,-0.7333333333333333,-0.6400000000000003,11,11,0,0,1.0,,0.34718750000000004,0.16216216216216217,0.375,-0.007868211898853483,240,36,0.7313534581226349,0.7893678606362781
20270833,slow reversible,up,15,0.75,30,0.01,0.0025,False,False,0.125,36,12,-0.8,-0.8,12,12,0,0,1.0,,0.44718749999999996,0.05405405405405406,0.125,-0.005578279701332017,240,12,0.9112783810392678,0.8527519386313711
20270833,slow reversible,up,16,0.8,30,0.01,0.0025,False,False,0.0,12,0,-0.4,-0.9600000000000002,11,6,0,0,0.5454545454545454,,0.4971875,0.0,0.0,-0.0012391599674566657,240,0,0.9999159358830725,0.8968320759726627
20270833,slow reversible,up,17,0.8500000000000001,30,0.01,0.0025,False,False,0.0,0,0,0.0,-1.1200000000000003,12,0,0,0,0.0,,0.4971875,0.0,0.0,0.001110501436666439,240,0,0.9999591970189589,0.9109145081674097
20270833,slow reversible,up,18,0.9,30,0.01,0.0025,False,False,0.0,0,0,0.0,-1.28,18,0,0,0,0.0,,0.4971875,0.0,0.0,0.0020119930842079693,240,0,0.9999376227448045,0.9196041632843368
20270833,slow reversible,up,19,0.9500000000000001,30,0.01,0.0025,False,False,0.0,0,0,0.0,-1.4400000000000002,23,0,0,0,0.0,,0.4971875,0.0,0.0,0.0003576322879716209,240,0,0.9999468116918513,0.9286348031076948
20270833,slow reversible,up,20,1.0,30,0.01,0.0025,False,False,0.0,0,0,0.0,-1.6,15,0,0,0,0.0,,0.4971875,0.0,0.0,0.0005759038213688644,240,0,0.9999451858474759,0.9364554645166457
20270833,slow reversible,down,21,0.95,30,0.01,0.0025,False,False,0.0,0,0,0.0,-1.44,22,0,0,0,0.0,,0.4971875,0.0,0.0,0.000493587618526048,240,0,0.9999439219385472,0.9289463964679499
20270833,slow reversible,down,22,0.9,30,0.01,0.0025,False,False,0.0,0,0,0.0,-1.28,19,0,0,0,0.0,,0.4971875,0.0,0.0,0.00026947659033421667,240,0,0.9999371677632568,0.9199010656238938
20270833,slow reversible,down,23,0.85,30,0.01,0.0025,False,False,0.0,0,0,0.0,-1.1199999999999999,17,0,0,0,0.0,,0.4971875,0.0,0.0,0.0008507225029182663,240,0,0.9999426659932427,0.9107166983129019
20270833,slow reversible,down,24,0.8,30,0.01,0.0025,False,False,0.0,0,0,0.0,-0.9600000000000002,10,0,0,0,0.0,,0.4971875,0.0,0.0,0.0010782142651207082,240,0,0.9999330191887437,0.9020909354721496
20270833,slow reversible,down,25,0.75,30,0.01,0.0025,False,False,0.0,0,0,0.0,-0.8,10,0,0,0,0.0,,0.4971875,0.0,0.0,0.00020249931128558108,240,0,0.9999654754838282,0.8900663045703958
20270833,slow reversible,down,26,0.7,30,0.01,0.0025,False,False,0.0,0,0,0.0,-0.6399999999999999,10,0,0,0,0.0,,0.4971875,0.0,0.0,0.00015885310767287385,240,0,0.9999074812509073,0.8783412670975549
20270833,slow reversible,down,27,0.6499999999999999,30,0.01,0.0025,False,False,0.0,0,0,0.0,-0.47999999999999976,4,0,0,0,0.0,,0.4971875,0.0,0.0,0.0006358282347416172,240,0,0.9999170294556027,0.8669286738554363
20270833,slow reversible,down,28,0.6,30,0.01,0.0025,False,False,0.0,0,0,0.0,-0.31999999999999995,5,0,0,0,0.0,,0.4971875,0.0,0.0,-0.0016248213059298772,240,0,0.9999344958359442,0.8532566437855935
20270833,slow reversible,down,29,0.55,30,0.01,0.0025,False,False,0.0,0,0,0.0,-0.16000000000000014,2,0,0,0,0.0,,0.4971875,0.0,0.0,-0.0001782196424896715,240,0,0.9999234541235028,0.8387160346725839
20270833,slow reversible,down,30,0.5,30,0.01,0.0025,False,False,0.0,0,0,0.0,0.0,0,0,0,0,,,0.4971875,0.0,0.0,-0.0010409364840039236,240,0,0.9999067392190806,0.8175091855715788
20270833,slow reversible,down,31,0.44999999999999996,30,0.01,0.0025,False,False,0.020833333333333332,0,2,0.06666666666666667,0.040000000000000036,0,0,1,1,,1.0,0.48885416666666665,0.009009009009009009,0.0,-0.00109294823565306,240,2,0.9861448069890778,0.7909076282427494
20270833,slow reversible,down,32,0.3999999999999999,30,0.01,0.0025,False,False,0.0625,2,6,0.13333333333333333,0.08000000000000007,0,0,2,2,,1.0,0.47218750000000004,0.02702702702702703,0.0,-0.0010972194389076984,240,6,0.9601017141105715,0.752598751105752
20270833,slow reversible,down,33,0.35,30,0.01,0.0025,False,False,0.125,6,12,0.2,0.12000000000000002,0,0,3,3,,1.0,0.44718749999999996,0.05405405405405406,0.010416666666666666,-0.005741596892656814,240,12,0.9189134857685872,0.7009727646545435
20270833,slow reversible,down,34,0.29999999999999993,30,0.01,0.0025,False,False,0.1875,12,18,0.2,0.1600000000000001,0,0,3,3,,1.0,0.4221875,0.08108108108108109,0.010416666666666666,-0.007395867600216941,240,18,0.8837248080859333,0.6093759454737748
20270833,slow reversible,down,35,0.25,30,0.01,0.0025,False,False,0.25,18,24,0.2,0.2,0,0,3,3,,1.0,0.39718749999999997,0.10810810810810811,0.020833333333333332,-0.01100086175356971,240,24,0.8467191110727791,0.5363329300836184
20270833,slow reversible,down,36,0.19999999999999996,30,0.01,0.0025,False,False,0.375,24,36,0.4,0.24000000000000005,0,0,6,6,,1.0,0.34718750000000004,0.16216216216216217,0.020833333333333332,-0.017313127879630134,240,36,0.7739610822540054,0.43219554372287144
20270833,slow reversible,down,37,0.1499999999999999,30,0.01,0.0025,False,False,0.4166666666666667,36,40,0.13333333333333333,0.2800000000000001,0,0,2,2,,1.0,0.3305208333333333,0.18018018018018017,0.020833333333333332,-0.023408391692997257,240,40,0.7513989984496271,0.3311545084083943
20270833,slow reversible,down,38,0.09999999999999998,30,0.01,0.0025,False,False,0.6041666666666666,40,58,0.6,0.32,0,0,9,9,,1.0,0.25552083333333336,0.26126126126126126,0.03125,-0.029020312676359922,240,58,0.6441302615761223,0.22007709691141017
20270833,slow reversible,down,39,0.04999999999999993,30,0.01,0.0025,False,False,0.7083333333333334,58,68,0.3333333333333333,0.36000000000000004,0,0,5,5,,1.0,0.21385416666666668,0.3063063063063063,0.03125,-0.026068919659682867,240,68,0.6138194105047264,0.13645559446766295
20270833,slow reversible,down,40,0.0,30,0.01,0.0025,False,False,0.9375,68,90,0.7333333333333333,0.4,0,0,11,11,,1.0,0.1221875,0.40540540540540543,0.0625,-0.01952417240495492,240,90,0.4922954499683712,0.060065220054273324
20270833,"slow reversible, slow ramp",up,0,0.0,120,0.01,0.0025,False,False,1.0,96,96,0.0,0.4,0,0,18,0,,0.0,0.09718750000000004,0.43243243243243246,1.0,-0.01181956902367263,240,96,0.43065883345858974,0.044675116400041626
20270833,"slow reversible, slow ramp",up,1,0.05,120,0.01,0.0025,False,False,1.0,96,96,0.0,0.36000000000000004,0,0,22,0,,0.0,0.09718750000000004,0.43243243243243246,1.0,-0.018631307578579708,240,96,0.44543358133610894,0.08960171014938083
20270833,"slow reversible, slow ramp",up,2,0.1,120,0.01,0.0025,False,False,1.0,96,96,0.0,0.32,0,0,20,0,,0.0,0.09718750000000004,0.43243243243243246,1.0,-0.03202246738759894,240,96,0.4500212836111965,0.1379608925058431
20270833,"slow reversible, slow ramp",up,3,0.15000000000000002,120,0.01,0.0025,False,False,1.0,96,96,0.0,0.27999999999999997,0,0,16,0,,0.0,0.09718750000000004,0.43243243243243246,1.0,-0.04084487854651005,240,96,0.44533120746401395,0.1876386888711405
20270833,"slow reversible, slow ramp",up,4,0.2,120,0.01,0.0025,False,False,1.0,96,96,0.0,0.24,0,0,16,0,,0.0,0.09718750000000004,0.43243243243243246,1.0,-0.04046196657539035,240,96,0.42965456867383034,0.23936929168254095
20270833,"slow reversible, slow ramp",up,5,0.25,120,0.01,0.0025,False,False,1.0,96,96,0.0,0.2,0,0,13,0,,0.0,0.09718750000000004,0.43243243243243246,1.0,-0.043361113252673736,240,96,0.4205191455954274,0.28705609989372904
20270833,"slow reversible, slow ramp",up,6,0.30000000000000004,120,0.01,0.0025,False,False,1.0,96,96,0.0,0.15999999999999998,0,0,9,0,,0.0,0.09718750000000004,0.43243243243243246,1.0,-0.042526166433941005,240,96,0.4021147214398024,0.33605842602082453
20270833,"slow reversible, slow ramp",up,7,0.35000000000000003,120,0.01,0.0025,False,False,1.0,96,96,0.0,0.11999999999999997,0,0,9,0,,0.0,0.09718750000000004,0.43243243243243246,1.0,-0.041085041068388076,240,96,0.38337912175383076,0.3835216734182489
20270833,"slow reversible, slow ramp",up,8,0.4,120,0.01,0.0025,False,False,1.0,96,96,0.0,0.07999999999999999,0,0,6,0,,0.0,0.09718750000000004,0.43243243243243246,1.0,-0.036753220279315754,240,96,0.3689889404655126,0.431462428802363
20270833,"slow reversible, slow ramp",up,9,0.45,120,0.01,0.0025,False,False,1.0,96,96,0.0,0.039999999999999994,0,0,3,0,,0.0,0.09718750000000004,0.43243243243243246,1.0,-0.034875914601257975,240,96,0.34941417085495363,0.48022844896984324
20270833,"slow reversible, slow ramp",up,10,0.5,120,0.01,0.0025,False,False,1.0,96,96,0.0,0.0,0,0,0,0,,,0.09718750000000004,0.43243243243243246,1.0,-0.030940809036489474,240,96,0.33219293771145875,0.5239313994809646
20270833,"slow reversible, slow ramp",up,11,0.55,120,0.01,0.0025,False,False,0.7916666666666666,96,76,-0.16666666666666666,-0.16000000000000014,10,10,0,0,1.0,,0.1805208333333333,0.34234234234234234,0.7916666666666666,-0.026066281826659553,240,76,0.45706031004161307,0.6092957752653281
20270833,"slow reversible, slow ramp",up,12,0.6000000000000001,120,0.01,0.0025,False,False,0.3333333333333333,76,32,-0.36666666666666664,-0.3200000000000003,22,22,0,0,1.0,,0.36385416666666665,0.14414414414414414,0.3333333333333333,-0.011650512103761095,240,32,0.7827045186880833,0.7473378915450178
20270833,"slow reversible, slow ramp",up,13,0.65,120,0.01,0.0025,False,False,0.020833333333333332,32,2,-0.25,-0.4800000000000001,34,15,0,0,0.4411764705882353,,0.48885416666666665,0.009009009009009009,0.020833333333333332,0.00048383353147150865,240,2,0.9857796180313079,0.8613398107780921
20270833,"slow reversible, slow ramp",up,14,0.7000000000000001,120,0.01,0.0025,False,False,0.020833333333333332,2,2,0.0,-0.6400000000000003,31,0,0,0,0.0,,0.48885416666666665,0.009009009009009009,0.020833333333333332,-0.0009036095889118634,240,2,0.98535538583583,0.8750520332463289
20270833,"slow reversible, slow ramp",up,15,0.75,120,0.01,0.0025,False,False,0.020833333333333332,2,2,0.0,-0.8,44,0,0,0,0.0,,0.48885416666666665,0.009009009009009009,0.020833333333333332,0.0007474600511185147,240,2,0.9852292768402506,0.8867529430641546
20270833,"slow reversible, slow ramp",up,16,0.8,120,0.01,0.0025,False,False,0.020833333333333332,2,2,0.0,-0.9600000000000002,65,0,0,0,0.0,,0.48885416666666665,0.009009009009009009,0.020833333333333332,0.000841661173431496,240,2,0.984716205080928,0.8994677737146286
20270833,"slow reversible, slow ramp",up,17,0.8500000000000001,120,0.01,0.0025,False,False,0.020833333333333332,2,2,0.0,-1.1200000000000003,58,0,0,0,0.0,,0.48885416666666665,0.009009009009009009,0.020833333333333332,0.0016806894895427583,240,2,0.9841064383888657,0.9107144219483242
20270833,"slow reversible, slow ramp",up,18,0.9,120,0.01,0.0025,False,False,0.020833333333333332,2,2,0.0,-1.28,86,0,0,0,0.0,,0.48885416666666665,0.009009009009009009,0.020833333333333332,0.0011554588240115654,240,2,0.9839016545255784,0.917255647390915
20270833,"slow reversible, slow ramp",up,19,0.9500000000000001,120,0.01,0.0025,False,False,0.020833333333333332,2,2,0.0,-1.4400000000000002,85,0,0,0,0.0,,0.48885416666666665,0.009009009009009009,0.020833333333333332,-0.0008737319211968797,240,2,0.9835964850432131,0.9279159435238308
20270833,"slow reversible, slow ramp",up,20,1.0,120,0.01,0.0025,False,False,0.020833333333333332,2,2,0.0,-1.6,106,0,0,0,0.0,,0.48885416666666665,0.009009009009009009,0.020833333333333332,0.0005847473685592242,240,2,0.9832051355904854,0.9355307077468783
20270833,"slow reversible, slow ramp",down,21,0.95,120,0.01,0.0025,False,False,0.020833333333333332,2,2,0.0,-1.44,86,0,0,0,0.0,,0.48885416666666665,0.009009009009009009,0.020833333333333332,-0.00017025777524929954,240,2,0.983630973600269,0.9285547427928218
20270833,"slow reversible, slow ramp",down,22,0.9,120,0.01,0.0025,False,False,0.020833333333333332,2,2,0.0,-1.28,73,0,0,0,0.0,,0.48885416666666665,0.009009009009009009,0.020833333333333332,0.00048671414684411387,240,2,0.9839443395058776,0.9177294951443635
20270833,"slow reversible, slow ramp",down,23,0.85,120,0.01,0.0025,False,False,0.020833333333333332,2,2,0.0,-1.1199999999999999,61,0,0,0,0.0,,0.48885416666666665,0.009009009009009009,0.020833333333333332,0.0014529913462726085,240,2,0.9844310579167308,0.9095608728161361
20270833,"slow reversible, slow ramp",down,24,0.8,120,0.01,0.0025,False,False,0.020833333333333332,2,2,0.0,-0.9600000000000002,43,0,0,0,0.0,,0.48885416666666665,0.009009009009009009,0.020833333333333332,0.000729579158604321,240,2,0.9846993076362592,0.898436922185794
20270833,"slow reversible, slow ramp",down,25,0.75,120,0.01,0.0025,False,False,0.020833333333333332,2,2,0.0,-0.8,52,0,0,0,0.0,,0.48885416666666665,0.009009009009009009,0.020833333333333332,-7.785919518575046e-05,240,2,0.9850611545990354,0.8885600035835332
20270833,"slow reversible, slow ramp",down,26,0.7,120,0.01,0.0025,False,False,0.020833333333333332,2,2,0.0,-0.6399999999999999,47,0,0,0,0.0,,0.48885416666666665,0.009009009009009009,0.020833333333333332,-0.00029513326371770896,240,2,0.9854927034121118,0.876087478477243
20270833,"slow reversible, slow ramp",down,27,0.6499999999999999,120,0.01,0.0025,False,False,0.020833333333333332,2,2,0.0,-0.47999999999999976,23,0,0,0,0.0,,0.48885416666666665,0.009009009009009009,0.020833333333333332,-0.002012723197900734,240,2,0.9856250184699238,0.8609399659741772
20270833,"slow reversible, slow ramp",down,28,0.6,120,0.01,0.0025,False,False,0.020833333333333332,2,2,0.0,-0.31999999999999995,19,0,0,0,0.0,,0.48885416666666665,0.009009009009009009,0.020833333333333332,-0.00040083880285303187,240,2,0.9860979430133865,0.8452224543998149
20270833,"slow reversible, slow ramp",down,29,0.55,120,0.01,0.0025,False,False,0.020833333333333332,2,2,0.0,-0.16000000000000014,15,0,0,0,0.0,,0.48885416666666665,0.009009009009009009,0.020833333333333332,-0.0010139071545517465,240,2,0.9863302591359832,0.8283800969573933
20270833,"slow reversible, slow ramp",down,30,0.5,120,0.01,0.0025,False,False,0.020833333333333332,2,2,0.0,0.0,0,0,0,0,,,0.48885416666666665,0.009009009009009009,0.020833333333333332,0.0005003780067109581,240,2,0.9865808705644686,0.8079071080829354
20270833,"slow reversible, slow ramp",down,31,0.44999999999999996,120,0.01,0.0025,False,False,0.0625,2,6,0.03333333333333333,0.040000000000000036,0,0,2,2,,1.0,0.47218750000000004,0.02702702702702703,0.020833333333333332,-0.003546039728745634,240,6,0.9601135091287136,0.7666931926465026
20270833,"slow reversible, slow ramp",down,32,0.3999999999999999,120,0.01,0.0025,False,False,0.14583333333333334,6,14,0.06666666666666667,0.08000000000000007,0,0,4,4,,1.0,0.43885416666666666,0.06306306306306306,0.041666666666666664,-0.006962986690019601,240,14,0.9141467272248598,0.7021105588070379
20270833,"slow reversible, slow ramp",down,33,0.35,120,0.01,0.0025,False,False,0.25,14,24,0.08333333333333333,0.12000000000000002,0,0,5,5,,1.0,0.39718749999999997,0.10810810810810811,0.052083333333333336,-0.008785792029551032,240,24,0.847742505048698,0.6241311753655628
20270833,"slow reversible, slow ramp",down,34,0.29999999999999993,120,0.01,0.0025,False,False,0.5,24,48,0.2,0.1600000000000001,0,0,12,12,,1.0,0.2971875,0.21621621621621623,0.0625,-0.015105209237319266,240,48,0.7051027382686226,0.4785480574481767
20270833,"slow reversible, slow ramp",down,35,0.25,120,0.01,0.0025,False,False,0.6875,48,66,0.15,0.2,0,0,9,9,,1.0,0.22218750000000004,0.2972972972972973,0.07291666666666667,-0.028170571829866327,240,66,0.6187724222991591,0.3595081400800172
20270833,"slow reversible, slow ramp",down,36,0.19999999999999996,120,0.01,0.0025,False,False,1.0,66,96,0.25,0.24000000000000005,0,0,22,15,,0.6818181818181818,0.09718750000000004,0.43243243243243246,0.08333333333333333,-0.037190042956860424,240,96,0.44450427772127815,0.24107496709905205
20270833,"slow reversible, slow ramp",down,37,0.1499999999999999,120,0.01,0.0025,False,False,1.0,96,96,0.0,0.2800000000000001,0,0,22,0,,0.0,0.09718750000000004,0.43243243243243246,0.08333333333333333,-0.03593718276701376,240,96,0.45435802695600364,0.19151806558100193
20270833,"slow reversible, slow ramp",down,38,0.09999999999999998,120,0.01,0.0025,False,False,1.0,96,96,0.0,0.32,0,0,26,0,,0.0,0.09718750000000004,0.43243243243243246,0.08333333333333333,-0.02863238374193325,240,96,0.46009521660749136,0.13937766894659598
20270833,"slow reversible, slow ramp",down,39,0.04999999999999993,120,0.01,0.0025,False,False,1.0,96,96,0.0,0.36000000000000004,0,0,29,0,,0.0,0.09718750000000004,0.43243243243243246,0.08333333333333333,-0.025061480382588035,240,96,0.4603873255396106,0.09170624262210254
20270833,"slow reversible, slow ramp",down,40,0.0,120,0.01,0.0025,False,False,1.0,96,96,0.0,0.4,0,0,23,0,,0.0,0.09718750000000004,0.43243243243243246,0.08333333333333333,-0.00877695739936965,240,96,0.44423021883858654,0.046029596998932214
20270833,one-way boundary,up,0,0.0,30,0.01,0.0,False,False,1.0,96,96,0.0,0.0,0,0,0,0,,,0.09718750000000004,0.43243243243243246,1.0,-0.012935046046985792,240,96,0.4449643182303858,0.04515979225874458
20270833,one-way boundary,up,1,0.05,30,0.01,0.0,False,False,1.0,96,96,0.0,0.0,0,0,0,0,,,0.09718750000000004,0.43243243243243246,1.0,-0.016289755357932374,240,96,0.4248045531268137,0.08334400312782655
20270833,one-way boundary,up,2,0.1,30,0.01,0.0,False,False,1.0,96,96,0.0,0.0,0,0,0,0,,,0.09718750000000004,0.43243243243243246,1.0,-0.022189439357732328,240,96,0.42734083897636155,0.13177750885016679
20270833,one-way boundary,up,3,0.15000000000000002,30,0.01,0.0,False,False,1.0,96,96,0.0,0.0,0,0,0,0,,,0.09718750000000004,0.43243243243243246,1.0,-0.03147411632434245,240,96,0.42705323507717774,0.1804577878185116
20270833,one-way boundary,up,4,0.2,30,0.01,0.0,False,False,1.0,96,96,0.0,0.0,0,0,0,0,,,0.09718750000000004,0.43243243243243246,1.0,-0.03784725491075413,240,96,0.4178231943472005,0.23083082604479016
20270833,one-way boundary,up,5,0.25,30,0.01,0.0,False,False,1.0,96,96,0.0,0.0,0,0,0,0,,,0.09718750000000004,0.43243243243243246,1.0,-0.040258005132277806,240,96,0.41378309334482444,0.28216141821417007
20270833,one-way boundary,up,6,0.30000000000000004,30,0.01,0.0,False,False,1.0,96,96,0.0,0.0,0,0,0,0,,,0.09718750000000004,0.43243243243243246,1.0,-0.03878945938780903,240,96,0.39679044012108594,0.33114976748538466
20270833,one-way boundary,up,7,0.35000000000000003,30,0.01,0.0,False,False,1.0,96,96,0.0,0.0,0,0,0,0,,,0.09718750000000004,0.43243243243243246,1.0,-0.039114214487620924,240,96,0.3799706846092688,0.38080392986666106
20270833,one-way boundary,up,8,0.4,30,0.01,0.0,False,False,1.0,96,96,0.0,0.0,0,0,0,0,,,0.09718750000000004,0.43243243243243246,1.0,-0.037386298018026634,240,96,0.3633087477069758,0.42974082607804387
20270833,one-way boundary,up,9,0.45,30,0.01,0.0,False,False,1.0,96,96,0.0,0.0,0,0,0,0,,,0.09718750000000004,0.43243243243243246,1.0,-0.034383821357847566,240,96,0.3477280246715162,0.475168125255203
20270833,one-way boundary,up,10,0.5,30,0.01,0.0,False,False,1.0,96,96,0.0,0.0,0,0,0,0,,,0.09718750000000004,0.43243243243243246,1.0,-0.03150244130992862,240,96,0.33423498232194404,0.5215931857467976
