regime,alpha,root_index,G,M,L,C,dominant_real_eigenvalue,stable
near-critical fast subsystem + memory,0.66,0,0.999293577820459,0.9840849915868441,0.9998219658165215,0.9997349746703152,-0.001998476614031702,True
near-critical fast subsystem + memory,0.6625,0,0.9993112921766887,0.9842686951377904,0.999826922904372,0.9997416233499956,-0.0019985148936513754,True
near-critical fast subsystem + memory,0.665,0,0.9993285607128539,0.984450770867414,0.999831740170669,0.9997481045595108,-0.001998552205984775,True
near-critical fast subsystem + memory,0.6675,0,0.9993453947281583,0.9846312424532946,0.9998364216269285,0.999754422550376,-0.0019985885757412528,True
near-critical fast subsystem + memory,0.67,0,0.9993618052315536,0.9848101331153712,0.9998409711668929,0.999760581464547,-0.0019986240269857175,True
near-critical fast subsystem + memory,0.6725,0,0.9993778029493847,0.9849874656262944,0.9998453925701015,0.9997665853373227,-0.0019986585831561128,True
near-critical fast subsystem + memory,0.675,0,0.9993933983328247,0.9851632623215139,0.9998496895053467,0.9997724381001669,-0.001998692267080365,True
near-critical fast subsystem + memory,0.6775,0,0.9994086015651054,0.985337545109119,0.9998538655340209,0.9997781435834535,-0.0019987251009928606,True
near-critical fast subsystem + memory,0.68,0,0.9994234225685499,0.9855103354794287,0.9998579241133585,0.9997837055191335,-0.0019987571065504363,True
near-critical fast subsystem + memory,0.6825,0,0.9994378710114102,0.9856816545143419,0.9998618685995753,0.9997891275433284,-0.001998788304847919,True
near-critical fast subsystem + memory,0.685,0,0.9994519563145228,0.9858515228964622,0.9998657022509094,0.9997944131988534,-0.001998818716433216,True
near-critical fast subsystem + memory,0.6875,0,0.999465687657777,0.9860199609179862,0.9998694282305662,0.9997995659376706,-0.0019988483613219755,True
near-critical fast subsystem + memory,0.6900000000000001,0,0.999479073986413,0.9861869884893821,0.9998730496095727,0.9998045891232743,-0.00199887725901183,True
near-critical fast subsystem + memory,0.6925,0,0.9994921240171442,0.986352625147846,0.9998765693695401,0.9998094860330113,-0.0019989054284962433,True
near-critical fast subsystem + memory,0.6950000000000001,0,0.9995048462441167,0.9865168900655558,0.9998799904053431,0.9998142598603389,-0.001998932888277952,True
near-critical fast subsystem + memory,0.6975,0,0.999517248944706,0.9866798020577185,0.9998833155277135,0.9998189137170184,-0.001998959656382039,True
near-critical fast subsystem + memory,0.7000000000000001,0,0.9995293401851577,0.9868413795904236,0.9998865474657541,0.9998234506352521,-0.001998985750368638,True
near-critical fast subsystem + memory,0.7025,0,0.9995411278260766,0.9870016407883037,0.9998896888693747,0.9998278735697604,-0.0019990111873452775,True
near-critical fast subsystem + memory,0.705,0,0.9995526195277669,0.9871606034420055,0.9998927423116524,0.9998321853998031,-0.001999035983978881,True
near-critical fast subsystem + memory,0.7075,0,0.9995638227554291,0.9873182850154844,0.999895710291119,0.9998363889311452,-0.0019990601565074385,True
near-critical fast subsystem + memory,0.71,0,0.9995747447842198,0.9874747026531182,0.9998985952339776,0.9998404868979708,-0.0019990837207513414,True
near-critical fast subsystem + memory,0.7125,0,0.999585392704172,0.9876298731866495,0.9999013994962511,0.9998444819647445,-0.001999106692124415,True
near-critical fast subsystem + memory,0.715,0,0.9995957734249883,0.9877838131419622,0.9999041253658647,0.9998483767280232,-0.001999129085644637,True
near-critical fast subsystem + memory,0.7175,0,0.9996058936807015,0.9879365387456913,0.9999067750646634,0.9998521737182181,-0.001999150915944562,True
near-critical fast subsystem + memory,0.72,0,0.999615760034215,0.9880880659316789,0.9999093507503692,0.9998558754013113,-0.001999172197281464,True
near-critical fast subsystem + memory,0.7225,0,0.9996253788817209,0.9882384103472696,0.9999118545184776,0.9998594841805244,-0.001999192943547191,True
near-critical fast subsystem + memory,0.725,0,0.9996347564569992,0.9883875873594605,0.9999142884040952,0.9998630023979437,-0.0019992131682777564,True
near-critical fast subsystem + memory,0.7275,0,0.9996438988356053,0.9885356120609002,0.9999166543837231,0.9998664323361016,-0.0019992328846626627,True
near-critical fast subsystem + memory,0.73,0,0.9996528119389458,0.9886824992757491,0.9999189543769842,0.999869776219516,-0.001999252105553977,True
near-critical fast subsystem + memory,0.7325,0,0.999661501538244,0.9888282635653944,0.9999211902482977,0.999873036216188,-0.0019992708434751483,True
near-critical fast subsystem + memory,0.735,0,0.9996699732584049,0.9889729192340367,0.999923363808506,0.999876214439061,-0.0019992891106295953,True
near-critical fast subsystem + memory,0.7375,0,0.9996782325817755,0.9891164803341397,0.9999254768164468,0.9998793129474399,-0.001999306918909061,True
near-critical fast subsystem + memory,0.74,0,0.9996862848518056,0.989258960671752,0.9999275309804827,0.9998823337483737,-0.001999324279901726,True
near-critical fast subsystem + memory,0.7425,0,0.9996941352766133,0.9894003738117036,0.9999295279599809,0.9998852787979996,-0.0019993412049001255,True
near-critical fast subsystem + memory,0.745,0,0.9997017889324578,0.9895407330826825,0.9999314693667498,0.9998881500028547,-0.001999357704908831,True
near-critical fast subsystem + memory,0.7475,0,0.9997092507671168,0.989680051582187,0.9999333567664322,0.9998909492211498,-0.0019993737906519394,True
near-critical fast subsystem + memory,0.75,0,0.9997165256031812,0.9898183421813677,0.9999351916798561,0.9998936782640118,-0.001999389472580349,True
near-critical fast subsystem + memory,0.7525000000000001,0,0.9997236181412592,0.9899556175297529,0.9999369755843442,0.9998963388966919,-0.001999404760878855,True
near-critical fast subsystem + memory,0.755,0,0.9997305329630961,0.9900918900598644,0.9999387099149857,0.9998989328397434,-0.001999419665473037,True
near-critical fast subsystem + memory,0.7575000000000001,0,0.9997372745346174,0.9902271719917265,0.9999403960658678,0.9999014617701675,-0.0019994341960359804,True
near-critical fast subsystem + memory,0.76,0,0.9997438472088862,0.99036147533727,0.9999420353912721,0.9999039273225295,-0.0019994483619947983,True
near-critical fast subsystem + memory,0.7625000000000001,0,0.9997502552289883,0.9904948119046334,0.9999436292068342,0.9999063310900452,-0.001999462172536995,True
near-critical fast subsystem + memory,0.765,0,0.9997565027308388,0.990627193302366,0.9999451787906684,0.99990867462564,-0.001999475636616659,True
near-critical fast subsystem + memory,0.7675000000000001,0,0.9997625937459185,0.9907586309435327,0.999946685384459,0.9999109594429788,-0.0019994887629604784,True
near-critical fast subsystem + memory,0.77,0,0.9997685322039358,0.990889136049724,0.9999481501945195,0.9999131870174699,-0.0019995015600736132,True
near-critical fast subsystem + memory,0.7725,0,0.9997743219354225,0.9910187196549756,0.9999495743928197,0.9999153587872427,-0.0019995140362453934,True
near-critical fast subsystem + memory,0.775,0,0.9997799666742611,0.9911473926095967,0.9999509591179822,0.9999174761541002,-0.0019995261995548875,True
near-critical fast subsystem + memory,0.7775,0,0.9997854700601452,0.9912751655839104,0.9999523054762486,0.999919540484445,-0.0019995380578763057,True
near-critical fast subsystem + memory,0.78,0,0.9997908356409777,0.9914020490719077,0.999953614542419,0.9999215531101833,-0.0019995496188842683,True
near-critical fast subsystem + memory,0.7825,0,0.9997960668752068,0.991528053394822,0.9999548873607613,0.999923515329604,-0.0019995608900589333,True
near-critical fast subsystem + memory,0.785,0,0.9998011671341014,0.9916531887046176,0.9999561249458948,0.999925428408236,-0.0019995718786909944,True
near-critical fast subsystem + memory,0.7875,0,0.9998061397039661,0.9917774649874015,0.9999573282836468,0.9999272935796821,-0.0019995825918865326,True
near-critical fast subsystem + memory,0.79,0,0.9998109877883024,0.9919008920667574,0.9999584983318853,0.9999291120464329,-0.001999593036571761,True
near-critical fast subsystem + memory,0.7925,0,0.99981571450991,0.9920234796070032,0.9999596360213249,0.9999308849806567,-0.0019996032194976275,True
near-critical fast subsystem + memory,0.795,0,0.9998203229129374,0.9921452371163768,0.9999607422563113,0.9999326135249731,-0.0019996131472443048,True
near-critical fast subsystem + memory,0.7975,0,0.9998248159648777,0.9922661739501477,0.9999618179155801,0.9999342987932025,-0.001999622826225562,True
near-critical fast subsystem + memory,0.8,0,0.9998291965585131,0.9923862993136607,0.9999628638529954,0.9999359418710995,-0.0019996322626930243,True
near-critical fast subsystem + memory,0.8025,0,0.9998334675138105,0.9925056222653096,0.9999638808982658,0.9999375438170642,-0.0019996414627403095,True
near-critical fast subsystem + memory,0.805,0,0.999837631579767,0.9926241517194456,0.9999648698576384,0.9999391056628393,-0.0019996504323070746,True
near-critical fast subsystem + memory,0.8075,0,0.9998416914362092,0.9927418964492194,0.9999658315145746,0.9999406284141843,-0.0019996591771829454,True
near-critical fast subsystem + memory,0.81,0,0.9998456496955443,0.9928588650893599,0.9999667666304032,0.9999421130515366,-0.00199966770301134,True
near-critical fast subsystem + memory,0.8125,0,0.9998495089044697,0.9929750661388926,0.999967675944957,0.9999435605306527,-0.0019996760152932074,True
near-critical fast subsystem + memory,0.8150000000000001,0,0.9998532715456345,0.9930905079637953,0.9999685601771888,0.9999449717832346,-0.001999684119390653,True
near-critical fast subsystem + memory,0.8175,0,0.9998569400392623,0.9932051987995953,0.9999694200257714,0.99994634771754,-0.001999692020530482,True
near-critical fast subsystem + memory,0.8200000000000001,0,0.9998605167447292,0.9933191467539108,0.9999702561696763,0.9999476892189746,-0.0019996997238076416,True
near-critical fast subsystem + memory,0.8225,0,0.9998640039621045,0.9934323598089341,0.9999710692687406,0.9999489971506733,-0.001999707234188582,True
near-critical fast subsystem + memory,0.8250000000000001,0,0.9998674039336488,0.9935448458238606,0.9999718599642129,0.999950272354062,-0.0019997145565145234,True
near-critical fast subsystem + memory,0.8275,0,0.9998707188452758,0.9936566125372632,0.9999726288792857,0.9999515156494079,-0.001999721695504645,True
near-critical fast subsystem + memory,0.8300000000000001,0,0.9998739508279775,0.9937676675694184,0.9999733766196112,0.9999527278363558,-0.0019997286557591853,True
near-critical fast subsystem + memory,0.8325,0,0.9998771019592096,0.9938780184245749,0.9999741037738027,0.9999539096944484,-0.0019997354417624646,True
near-critical fast subsystem + memory,0.835,0,0.999880174264246,0.9939876724931787,0.9999748109139214,0.9999550619836354,-0.0019997420578858325,True
near-critical fast subsystem + memory,0.8375,0,0.9998831697174939,0.994096637054045,0.9999754985959475,0.9999561854447685,-0.0019997485083905323,True
near-critical fast subsystem + memory,0.84,0,0.9998860902437807,0.9942049192764865,0.9999761673602405,0.9999572808000843,-0.0019997547974305043,True
near-critical fast subsystem + memory,0.8425,0,0.9998889377196032,0.9943125262223915,0.9999768177319832,0.9999583487536747,-0.0019997609290551004,True
near-critical fast subsystem + memory,0.845,0,0.9998917139743477,0.9944194648482596,0.9999774502216147,0.9999593899919452,-0.001999766907211738,True
near-critical fast subsystem + memory,0.8475,0,0.9998944207914786,0.994525742007192,0.99997806532525,0.9999604051840612,-0.0019997727357484907,True
near-critical fast subsystem + memory,0.85,0,0.9998970599096964,0.994631364450839,0.9999786635250876,0.9999613949823836,-0.001999778418416596,True
near-critical fast subsystem + memory,0.8525,0,0.9998996330240657,0.994736338831305,0.9999792452898053,0.999962360022893,-0.001999783958872921,True
near-critical fast subsystem + memory,0.855,0,0.9999021417871166,0.9948406717030135,0.9999798110749447,0.9999633009256026,-0.0019997893606823417,True
near-critical fast subsystem + memory,0.8575,0,0.9999045878099151,0.9949443695245304,0.9999803613232845,0.9999642182949614,-0.0019997946273200813,True
near-critical fast subsystem + memory,0.86,0,0.9999069726631094,0.9950474386603496,0.9999808964652023,0.9999651127202468,-0.0019997997621739715,True
near-critical fast subsystem + memory,0.8625,0,0.9999092978779465,0.9951498853826382,0.9999814169190275,0.9999659847759468,-0.001999804768546672,True
near-critical fast subsystem + memory,0.865,0,0.9999115649472654,0.9952517158729469,0.9999819230913826,0.9999668350221329,-0.001999809649657814,True
near-critical fast subsystem + memory,0.8675,0,0.9999137753264649,0.9953529362238829,0.9999824153775149,0.999967664004824,-0.0019998144086461125,True
near-critical fast subsystem + memory,0.87,0,0.9999159304344447,0.9954535524407448,0.9999828941616195,0.9999684722563394,-0.001999819048571402,True
near-critical fast subsystem + memory,0.8725,0,0.9999180316545255,0.9955535704431273,0.999983359817152,0.9999692602956454,-0.0019998235724166358,True
near-critical fast subsystem + memory,0.875,0,0.9999200803353439,0.9956529960664874,0.9999838127071325,0.9999700286286902,-0.001999827983089826,True
near-critical fast subsystem + memory,0.8775000000000001,0,0.9999220777917242,0.9957518350636797,0.999984253184441,0.9999707777487326,-0.0019998322834259372,True
near-critical fast subsystem + memory,0.88,0,0.9999240253055308,0.9958500931064589,0.9999846815921044,0.9999715081366611,-0.00199983647618873,True
near-critical fast subsystem + memory,0.8825000000000001,0,0.9999259241264966,0.9959477757869509,0.9999850982635747,0.9999722202613059,-0.001999840564072559,True
near-critical fast subsystem + memory,0.885,0,0.99992777547303,0.9960448886190912,0.999985503523,0.9999729145797415,-0.0019998445497041266,True
near-critical fast subsystem + memory,0.8875000000000001,0,0.9999295805330042,0.996141437040035,0.9999858976854871,0.9999735915375829,-0.00199984843564419,True
near-critical fast subsystem + memory,0.89,0,0.9999313404645231,0.9962374264115367,0.9999862810573564,0.9999742515692741,-0.0019998522243892167,True
near-critical fast subsystem + memory,0.8925000000000001,0,0.9999330563966722,0.996332862021301,0.9999866539363906,0.9999748950983692,-0.001999855918373019,True
near-critical fast subsystem + memory,0.895,0,0.9999347294302445,0.9964277490843053,0.9999870166120751,0.9999755225378055,-0.001999859519968325,True
near-critical fast subsystem + memory,0.8975,0,0.9999363606384548,0.9965220927440948,0.9999873693658319,0.9999761342901714,-0.0019998630314883186,True
near-critical fast subsystem + memory,0.9,0,0.9999379510676305,0.9966158980740504,0.999987712471247,0.9999767307479662,-0.001999866455188147,True
near-critical fast subsystem + memory,0.9025,0,0.9999395017378878,0.9967091700786302,0.9999880461942908,0.9999773122938537,-0.001999869793266373,True
near-critical fast subsystem + memory,0.905,0,0.9999410136437896,0.9968019136945856,0.9999883707935335,0.999977879300909,-0.001999873047866407,True
near-critical fast subsystem + memory,0.9075,0,0.9999424877549881,0.9968941337921526,0.9999886865203521,0.9999784321328602,-0.001999876221077901,True
near-critical fast subsystem + memory,0.91,0,0.99994392501685,0.9969858351762172,0.999988993619134,0.9999789711443233,-0.001999879314938088,True
near-critical fast subsystem + memory,0.9125,0,0.999945326351066,0.9970770225874582,0.9999892923274721,0.9999794966810301,-0.001999882331433115,True
near-critical fast subsystem + memory,0.915,0,0.9999466926562455,0.9971677007034653,0.9999895828763575,0.9999800090800527,-0.0019998852724993216,True
near-critical fast subsystem + memory,0.9175,0,0.9999480248084955,0.9972578741398349,0.9999898654903642,0.9999805086700199,-0.001999888140024501,True
near-critical fast subsystem + memory,0.92,0,0.9999493236619861,0.9973475474512437,0.9999901403878285,0.9999809957713294,-0.001999890935849108,True
near-critical fast subsystem + memory,0.9225,0,0.9999505900495007,0.9974367251325001,0.9999904077810262,0.9999814706963552,-0.001999893661767466,True
near-critical fast subsystem + memory,0.925,0,0.9999518247829728,0.997525411619574,0.9999906678763405,0.9999819337496489,-0.001999896319528918,True
near-critical fast subsystem + memory,0.9275,0,0.9999530286540088,0.9976136112906049,0.9999909208744289,0.9999823852281349,-0.001999898910838957,True
near-critical fast subsystem + memory,0.93,0,0.9999542024343981,0.9977013284668923,0.9999911669703828,0.9999828254213031,-0.001999901437360336,True
near-critical fast subsystem + memory,0.9325,0,0.9999553468766107,0.9977885674138621,0.9999914063538842,0.9999832546113954,-0.001999903900714133,True
near-critical fast subsystem + memory,0.935,0,0.999956462714281,0.9978753323420169,0.9999916392093567,0.9999836730735865,-0.001999906302480808,True
near-critical fast subsystem + memory,0.9375,0,0.9999575506626808,0.9979616274078651,0.9999918657161135,0.9999840810761629,-0.001999908644201217,True
near-critical fast subsystem + memory,0.9400000000000001,0,0.9999586114191792,0.9980474567148315,0.9999920860484999,0.999984478880694,-0.0019999109273776097,True
near-critical fast subsystem + memory,0.9425,0,0.9999596456636923,0.9981328243141518,0.9999923003760324,0.9999848667422018,-0.0019999131534745996,True
near-critical fast subsystem + memory,0.9450000000000001,0,0.9999606540591202,0.998217734205745,0.9999925088635343,0.9999852449093245,-0.0019999153239201118,True
near-critical fast subsystem + memory,0.9475,0,0.9999616372517743,0.9983021903390734,0.9999927116712665,0.9999856136244774,-0.0019999174401063016,True
near-critical fast subsystem + memory,0.9500000000000001,0,0.9999625958717915,0.99838619661398,0.9999929089550549,0.9999859731240074,-0.0019999195033904484,True
near-critical fast subsystem + memory,0.9525,0,0.9999635305335417,0.9984697568815142,0.9999931008664152,0.9999863236383472,-0.0019999215150958423,True
near-critical fast subsystem + memory,0.9550000000000001,0,0.9999644418360216,0.9985528749447385,0.9999932875526728,0.9999866653921617,-0.001999923476512634,True
near-critical fast subsystem + memory,0.9575,0,0.9999653303632412,0.9986355545595196,0.9999934691570795,0.9999869986044945,-0.0019999253888986555,True
near-critical fast subsystem + memory,0.96,0,0.9999661966845972,0.998717799435303,0.9999936458189274,0.9999873234889064,-0.0019999272534802492,True
near-critical fast subsystem + memory,0.9625,0,0.999967041355242,0.9987996132358753,0.9999938176736604,0.9999876402536154,-0.001999929071453047,True
near-critical fast subsystem + memory,0.965,0,0.9999678649164383,0.9988809995801077,0.9999939848529799,0.9999879491016289,-0.0019999308439827427,True
near-critical fast subsystem + memory,0.9675,0,0.9999686678959081,0.9989619620426868,0.9999941474849505,0.999988250230875,-0.0019999325722058437,True
near-critical fast subsystem + memory,0.97,0,0.9999694508081722,0.9990425041548326,0.9999943056941011,0.9999885438343292,-0.0019999342572304085,True
near-critical fast subsystem + memory,0.9725,0,0.9999702141548803,0.9991226294049995,0.999994459601523,0.9999888301001395,-0.0019999359001367507,True
near-critical fast subsystem + memory,0.975,0,0.9999709584251333,0.9992023412395643,0.999994609324966,0.9999891092117464,-0.0019999375019781425,True
near-critical fast subsystem + memory,0.9775,0,0.999971684095798,0.9992816430635035,0.9999947549789315,0.9999893813480013,-0.0019999390637814897,True
near-critical fast subsystem + memory,0.98,0,0.999972391631814,0.9993605382410541,0.9999948966747633,0.9999896466832814,-0.0019999405865479946,True
near-critical fast subsystem + memory,0.9825,0,0.9999730814864913,0.9994390300963635,0.9999950345207346,0.9999899053876018,-0.0019999420712538017,True
near-critical fast subsystem + memory,0.985,0,0.9999737541018017,0.9995171219141252,0.9999951686221341,0.9999901576267244,-0.0019999435188506223,True
near-critical fast subsystem + memory,0.9875,0,0.999974409908664,0.9995948169402057,0.9999952990813491,0.9999904035622654,-0.0019999449302663466,True
near-critical fast subsystem + memory,0.99,0,0.9999750493272193,0.999672118382255,0.9999954259979459,0.9999906433517981,-0.0019999463064056503,True
near-critical fast subsystem + memory,0.9925,0,0.999975672767101,0.9997490294103076,0.999995549468748,0.9999908771489543,-0.001999947648150563,True
near-critical fast subsystem + memory,0.995,0,0.999976280627699,0.9998255531573739,0.9999956695879131,0.9999911051035238,-0.0019999489563610456,True
near-critical fast subsystem + memory,0.9975,0,0.9999768732984151,0.9999016927200151,0.9999957864470064,0.9999913273615497,-0.0019999502318755412,True
near-critical fast subsystem + memory,1.0,0,0.999977451158913,0.999977451158913,0.9999959001350729,0.9999915440654227,-0.0019999514755115132,True
"bistable, no memory",0.0,0,0.0020439969424369204,0.0,0.0020439969424369204,0.005432153006272337,-0.0007525549961780461,True
"bistable, no memory",0.0025,0,0.002075113853716161,0.00015999335803517048,0.0020984098971266745,0.005514564693920482,-0.0007525938923171452,True
"bistable, no memory",0.005,0,0.0021067079898124813,0.00030225365707496144,0.0021540068176573723,0.005598231574189674,-0.0007526333849872655,True
"bistable, no memory",0.0075,0,0.002138786778284652,0.00043033939200898426,0.002210811246733856,0.005683172916936656,-0.0007526734834728559,True
"bistable, no memory",0.01,0,0.002171357765662349,0.0005469415026857303,0.002268847173565331,0.005769408292600572,-0.000752714197207078,True
"bistable, no memory",0.0125,0,0.002204428619456425,0.000654133121500423,0.002328139042132031,0.0058569575770408494,-0.0007527555357743203,True
"bistable, no memory",0.015,0,0.002238007130206403,0.0007535377542782502,0.00238871175960371,0.005945840956457699,-0.000752797508912758,True
"bistable, no memory",0.0175,0,0.0022721012135659578,0.0008464453696094574,0.002450590704912753,0.006036078932396755,-0.0007528401265169576,True
"bistable, no memory",0.02,0,0.00230671891242722,0.0009338942965292389,0.002513801737484774,0.006127692326839493,-0.0007528833986405341,True
"bistable, no memory",0.0225,0,0.00234186839908469,0.0010167301298486355,0.00257837120612958,0.006220702287380956,-0.0007529273354988558,True
"bistable, no memory",0.025,0,0.002377557977439656,0.0010956488375297954,0.002644325958095497,0.00631513029249659,-0.0007529719474717994,True
"bistable, no memory",0.0275,0,0.0024137960852459494,0.0011712288018396755,0.0027116933482900603,0.006410998156899792,-0.0007530172451065575,True
"bistable, no memory",0.03,0,0.0024505912963979463,0.0012439549727908358,0.0027805012486701213,0.006508328036991933,-0.0007530632391204974,True
"bistable, no memory",0.0325,0,0.0024879523232617384,0.0013142373101341976,0.00285077805780456,0.006607142436406671,-0.0007531099404040772,True
"bistable, no memory",0.035,0,0.002525888019050373,0.001382425029972839,0.0029225527106127138,0.006707464211650301,-0.0007531573600238129,True
"bistable, no memory",0.0375,0,0.002564407380244187,0.0014488177289515183,0.0029958546882818643,0.006809316577840112,-0.0007532055092253052,True
"bistable, no memory",0.04,0,0.0026035195490571508,0.001513674156428576,0.0030707140283670023,0.006912723114542517,-0.0007532543994363214,True
"bistable, no memory",0.0425,0,0.0026432338159502996,0.001577219195196739,0.0031471613350763394,0.007017707771713049,-0.0007533040422699379,True
"bistable, no memory",0.045,0,0.002683559622193233,0.0016396494636618532,0.003225227789745903,0.007124294875740064,-0.0007533544495277414,True
"bistable, no memory",0.0475,0,0.002724506562474801,0.0017011378470923831,0.0033049451615068197,0.007232509135594326,-0.0007534056332030934,True
"bistable, no memory",0.05,0,0.0027660843875640193,0.0017618371895312226,0.0033863458181487673,0.007342375649086437,-0.000753457605484455,True
"bistable, no memory",0.0525,0,0.0028083030070223886,0.001821883322442699,0.0034694627371832988,0.007453919909234358,-0.000753510378758778,True
"bistable, no memory",0.055,0,0.00285117249196872,0.0018813975651863182,0.0035543295171107,0.007567167810743083,-0.0007535639656149608,True
"bistable, no memory",0.0575,0,0.0028947030778977015,0.0019404888018550608,0.003640980388894197,0.007682145656598847,-0.0007536183788473719,True
"bistable, no memory",0.06,0,0.0029389051675533526,0.001999255216022689,0.0037294502276452946,0.007798880164779939,-0.0007536736314594417,True
"bistable, no memory",0.0625,0,0.002983789333858693,0.002057785747488754,0.0038197745645242517,0.007917398475086728,-0.0007537297366673232,True
"bistable, no memory",0.065,0,0.003029366322902834,0.0021161613217483524,0.0039119895988596115,0.00803772815609303,-0.0007537867079036286,True
"bistable, no memory",0.0675,0,0.0030756470569868744,0.0021744558926065885,0.0040061322104909215,0.008159897212221524,-0.0007538445588212337,True
"bistable, no memory",0.07,0,0.0031226426377298612,0.0022327373303482156,0.004102239972338702,0.008283934090945412,-0.0007539033032971622,True
"bistable, no memory",0.0725,0,0.003170364349236338,0.002291068181606125,0.004200351163206032,0.008409867690119319,-0.0007539629554365455,True
"bistable, no memory",0.075,0,0.0032188236613267442,0.0023495063221363097,0.004300504780815873,0.008537727365441585,-0.0007540235295766584,True
"bistable, no memory",0.0775,0,0.0032680322328322853,0.0024081055197955987,0.004402740555088713,0.00866754293805108,-0.0007540850402910404,True
"bistable, no memory",0.08,0,0.003318001914955659,0.0024669159219001184,0.004507098961664845,0.008799344702260996,-0.0007541475023936945,True
"bistable, no memory",0.0825,0,0.003368744754699257,0.002525984478642933,0.0046136212356759285,0.008933163433432607,-0.000754210930943374,True
"bistable, no memory",0.085,0,0.003420272998362413,0.0025853553122348167,0.00472234938577047,0.009069030395991872,-0.0007542753412479529,True
"bistable, no memory",0.08750000000000001,0,0.00347259909510931,0.002645070039800345,0.0048333262083979,0.009206977351591778,-0.0007543407488688865,True
"bistable, no memory",0.09,0,0.0035257357006092793,0.002705168056733462,0.004946595302356175,0.009347036567423635,-0.0007544071696257616,True
"bistable, no memory",0.0925,0,0.003579695680751162,0.0027656867861305698,0.005062201083607695,0.009489240824680239,-0.000754474619600939,True
"bistable, no memory",0.095,0,0.0036344921154335356,0.0028266618990273095,0.0051801888003686495,0.009633623427174227,-0.0007545431151442919,True
"bistable, no memory",0.0975,0,0.0036901383024326813,0.002888127509429552,0.005300604548476889,0.00978021821011499,-0.0007546126728780409,True
"bistable, no memory",0.1,0,0.003746647761350086,0.002950116347519753,0.005423495287043472,0.009929059549047313,-0.0007546833097016875,True
"bistable, no memory",0.10250000000000001,0,0.003804034237641458,0.0030126599139134592,0.005548908854393217,0.010080182368955262,-0.0007547550427970518,True
"bistable, no memory",0.105,0,0.003862311706729301,0.0030757886174181013,0.005676893984299754,0.010233622153535066,-0.0007548278896334115,True
"bistable, no memory",0.1075,0,0.00392149437820098,0.0031395318983921455,0.005807500322520448,0.01038941495464025,-0.0007549018679727512,True
"bistable, no memory",0.11,0,0.003981596700094509,0.003203918339505457,0.005940778443636938,0.010547597401903117,-0.0007549769958751181,True
"bistable, no memory",0.1125,0,0.004042633363274135,0.003268975765450783,0.006076779868206945,0.010708206712536136,-0.0007550532917040927,True
"bistable, no memory",0.115,0,0.004104619305898043,0.0033347313329443657,0.0062155570802332645,0.010871280701317342,-0.0007551307741323725,True
"bistable, no memory",0.11750000000000001,0,0.004167569717980397,0.0034012116121736177,0.006357163544955815,0.011036857790763653,-0.0007552094621474755,True
"bistable, no memory",0.12,0,0.004231500046050166,0.0034684426606968574,0.0065016537269729086,0.011204977021496355,-0.0007552893750575627,True
"bistable, no memory",0.1225,0,0.004296425997909132,0.0035364500906693683,0.006649083108697869,0.011375678062802898,-0.0007553705324973865,True
"bistable, no memory",0.125,0,0.004362363547491576,0.0036052591301583272,0.006799508209157307,0.01154900122339938,-0.0007554529544343645,True
"bistable, no memory",0.1275,0,0.004429328939828343,0.0036748946792133645,0.006952986603137608,0.011724987462398374,-0.0007555366611747854,True
"bistable, no memory",0.13,0,0.004497338696117792,0.003745381361276828,0.007109576940686002,0.011903678400486364,-0.0007556216733701472,True
"bistable, no memory",0.1325,0,0.0045664096189065445,0.003816743570447041,0.007269338966973127,0.012085116331315909,-0.0007557080120236332,True
"bistable, no memory",0.135,0,0.004636558797382735,0.003889005515046097,0.007432333542523706,0.012269344233117001,-0.0007557956984967283,True
"bistable, no memory",0.1375,0,0.004707803612784819,0.003962191257890819,0.007598622663822524,0.012456405780533007,-0.000755884754515981,True
"bistable, no memory",0.14,0,0.004780161743928807,0.004036324753619017,0.007768269484302559,0.012646345356685917,-0.0007559752021799109,True
"bistable, no memory",0.14250000000000002,0,0.004853651172857189,0.004111429883383263,0.007941338335722772,0.012839208065476575,-0.0007560670639660714,True
"bistable, no memory",0.145,0,0.004928290190612621,0.004187530487189159,0.008117894749942725,0.013035039744124961,-0.0007561603627382657,True
"bistable, no memory",0.1475,0,0.005004097403139793,0.004264650394124625,0.008298005481101748,0.013233886975956401,-0.0007562551217539247,True
"bistable, no memory",0.15,0,0.0050810917373187905,0.00434281345069982,0.008481738528210167,0.013435797103439147,-0.0007563513646716484,True
"bistable, no memory",0.1525,0,0.005159292447133545,0.004422043547493975,0.008669163158160601,0.013640818241479476,-0.0007564491155589169,True
"bistable, no memory",0.155,0,0.005238719119979005,0.0045023646442847,0.008860349929167276,0.013848999290980291,-0.0007565483988999737,True
"bistable, no memory",0.1575,0,0.0053193916831107,0.00458380079381718,0.009055370714641457,0.014060389952669328,-0.0007566492396038884,True
"bistable, no memory",0.16,0,0.005401330410240721,0.004666376164354834,0.00925429872751154,0.014275040741203775,-0.0007567516630128009,True
"bistable, no memory",0.1625,0,0.005484555928283865,0.004750115061138591,0.009457208544995908,0.01449300299955721,-0.0007568556949103549,True
"bistable, no memory",0.165,0,0.005569089224258434,0.00483504194686999,0.009664176133837864,0.01471432891369672,-0.000756961361530323,True
"bistable, no memory",0.1675,0,0.0056549516523455405,0.004921181461321616,0.0098752788760108,0.014939071527556006,-0.0007570686895654319,True
