label,step,branch,alpha,dwell,link,ablated,reset_channels,reset_target,freeze_after_reset,recovery_multiplier,reset_applied_here,G,M,L,C
zero M+L once,4,up,0.13333333333333333,50.0,logistic,none,L+M,zero,False,1.0,False,0.004610061481499602,0.0015922388774949,0.0009861054859565828,0.0014712131324571835
zero M+L once,5,up,0.16666666666666666,50.0,logistic,none,L+M,zero,False,1.0,False,0.005663871998069361,0.0024984787309673346,0.0014189482006142706,0.001969790464008456
zero M+L once,6,up,0.2,50.0,logistic,none,L+M,zero,False,1.0,False,0.006970412546598824,0.0036511987459059347,0.0019919170748673816,0.002577019425939436
zero M+L once,7,up,0.23333333333333334,50.0,logistic,none,L+M,zero,False,1.0,False,0.00859706650557227,0.005090504552365644,0.0027485494249790197,0.003319742755957588
zero M+L once,8,up,0.26666666666666666,50.0,logistic,none,L+M,zero,False,1.0,False,0.010633217099108977,0.006879216070052647,0.0037463659500441174,0.004232268835360596
zero M+L once,9,up,0.3,50.0,logistic,none,L+M,zero,False,1.0,False,0.01320006048183716,0.009111420212119426,0.005062060548431158,0.005359009223298048
zero M+L once,10,up,0.3333333333333333,50.0,logistic,none,L+M,zero,False,1.0,False,0.016466610738391965,0.011924214002242063,0.00679921537405936,0.006758424780048758
zero M+L once,11,up,0.36666666666666664,50.0,logistic,none,L+M,zero,False,1.0,False,0.02067728956892469,0.015517027013555394,0.009100274067289681,0.008509206151885319
zero M+L once,12,up,0.4,50.0,logistic,none,L+M,zero,False,1.0,False,0.026202930383001744,0.020187024609889748,0.01216618461942087,0.010720527761662676
zero M+L once,13,up,0.43333333333333335,50.0,logistic,none,L+M,zero,False,1.0,False,0.03364407132623553,0.02639939164108085,0.016291086045351042,0.013550384640979286
zero M+L once,14,up,0.4666666666666667,50.0,logistic,none,L+M,zero,False,1.0,False,0.0440679518206541,0.03494159026474853,0.02193010073332903,0.017241909060046596
zero M+L once,15,up,0.5,50.0,logistic,none,L+M,zero,False,1.0,False,0.059662178923380604,0.04731853176833577,0.02985311994401185,0.022206856045255022
zero M+L once,16,up,0.5333333333333333,50.0,logistic,none,L+M,zero,False,1.0,False,0.08619134874434972,0.06706864571470456,0.04159070167703358,0.02927080776887561
zero M+L once,17,up,0.5666666666666667,50.0,logistic,none,L+M,zero,False,1.0,False,0.15200918020904294,0.10757368561499447,0.06163676515500085,0.04090035158032538
zero M+L once,18,up,0.6,50.0,logistic,none,L+M,zero,False,1.0,False,0.9693331315857276,0.5328145018434326,0.1767520652269293,0.10647584776274131
zero M+L once,19,up,0.6333333333333333,50.0,logistic,none,L+M,zero,False,1.0,False,0.9928810837197899,0.8221093214995902,0.3191595287522151,0.19043082245546195
zero M+L once,20,up,0.6666666666666666,50.0,logistic,none,L+M,zero,False,1.0,False,0.9971994835294868,0.9301660148262696,0.44213140556598635,0.26717738960021536
zero M+L once,21,up,0.7,50.0,logistic,none,L+M,zero,False,1.0,False,0.9986250010030602,0.9687282910719426,0.5465134131880691,0.33679930246783873
zero M+L once,22,up,0.7333333333333333,50.0,logistic,none,L+M,zero,False,1.0,False,0.9992508366475077,0.9826853030920307,0.6341871603383972,0.39985995672886865
zero M+L once,23,up,0.7666666666666666,50.0,logistic,none,L+M,zero,False,1.0,False,0.999567857099549,0.9883434362448505,0.7071441635888495,0.45694794546219447
zero M+L once,24,up,0.8,50.0,logistic,none,L+M,zero,False,1.0,False,0.9997411876014636,0.9912559926419344,0.7673161857761636,0.5086170893572538
zero M+L once,25,up,0.8333333333333334,50.0,logistic,none,L+M,zero,False,1.0,False,0.999840529562325,0.9932240662382874,0.8165133313507172,0.5553762616564167
zero M+L once,26,up,0.8666666666666667,50.0,logistic,none,L+M,zero,False,1.0,False,0.9998994429429369,0.9948159660951799,0.8563936033257643,0.5976892886835099
zero M+L once,27,up,0.9,50.0,logistic,none,L+M,zero,False,1.0,False,0.999935353861503,0.9962138411209059,0.888448129387234,0.635977482137405
zero M+L once,28,up,0.9333333333333333,50.0,logistic,none,L+M,zero,False,1.0,False,0.9999577575072477,0.9974821648988607,0.9139966273281703,0.67062288828993
zero M+L once,29,up,0.9666666666666667,50.0,logistic,none,L+M,zero,False,1.0,False,0.9999720155488411,0.9986491063468435,0.9341901728584239,0.7019716355380358
zero M+L once,30,up,1.0,50.0,logistic,none,L+M,zero,False,1.0,False,0.9999812462115523,0.9997306239873,0.9500191835925664,0.7303371532150692
zero M+L once,31,down,0.9666666666666667,50.0,logistic,none,L+M,zero,False,1.0,True,0.9997941802095227,0.8001838144429435,0.23453901680370562,0.755936284304706
zero M+L once,32,down,0.9333333333333333,50.0,logistic,none,L+M,zero,False,1.0,False,0.9998918115633568,0.956362698784626,0.40984235229051214,0.7791583143616956
zero M+L once,33,down,0.9,50.0,logistic,none,L+M,zero,False,1.0,False,0.9998973967528201,0.9876771379441216,0.5415742128169941,0.8001723256676059
zero M+L once,34,down,0.8666666666666667,50.0,logistic,none,L+M,zero,False,1.0,False,0.9998857553591993,0.9935081929862796,0.6412167077733482,0.8191861222138832
zero M+L once,35,down,0.8333333333333334,50.0,logistic,none,L+M,zero,False,1.0,False,0.9998641232130594,0.9937980694241162,0.7170823139200585,0.836389412436065
zero M+L once,36,down,0.8,50.0,logistic,none,L+M,zero,False,1.0,False,0.9998320355751689,0.9927500431386206,0.7752211107746546,0.8519540217011243
zero M+L once,37,down,0.7666666666666666,50.0,logistic,none,L+M,zero,False,1.0,False,0.9997867035293672,0.9912871616077404,0.8200621076618136,0.8660353580363679
zero M+L once,38,down,0.7333333333333334,50.0,logistic,none,L+M,zero,False,1.0,False,0.9997236413883891,0.9896117246274466,0.8548664173936955,0.878773880271957
zero M+L once,39,down,0.7,50.0,logistic,none,L+M,zero,False,1.0,False,0.9996363783809106,0.9877571783676892,0.8820489770327805,0.8902964379744689
zero M+L once,40,down,0.6666666666666667,50.0,logistic,none,L+M,zero,False,1.0,False,0.9995157888768453,0.9857124638408559,0.9034081380029749,0.9007174646858513
zero M+L once,41,down,0.6333333333333333,50.0,logistic,none,L+M,zero,False,1.0,False,0.9993490741043015,0.9834506131919586,0.9202903601055537,0.9101400219822745
zero M+L once,42,down,0.6,50.0,logistic,none,L+M,zero,False,1.0,False,0.9991182954612587,0.9809345899533859,0.9337089413260572,0.9186566912403321
zero M+L once,43,down,0.5666666666666667,50.0,logistic,none,L+M,zero,False,1.0,False,0.9987982770879907,0.9781171211113685,0.9444300006543808,0.9263503044132665
zero M+L once,44,down,0.5333333333333333,50.0,logistic,none,L+M,zero,False,1.0,False,0.9983535955419353,0.9749384336912773,0.9530349774862923,0.9332944959873937
zero M+L once,45,down,0.5,50.0,logistic,none,L+M,zero,False,1.0,False,0.9977342234152891,0.9713227016707099,0.9599661569147185,0.9395540444488908
zero M+L once,46,down,0.4666666666666667,50.0,logistic,none,L+M,zero,False,1.0,False,0.9968691482039279,0.9671731658272602,0.9655597925408183,0.9451849501657205
zero M+L once,47,down,0.43333333333333335,50.0,logistic,none,L+M,zero,False,1.0,False,0.9956568689106041,0.9623655702707173,0.9700700124013447,0.9502341620628388
zero M+L once,48,down,0.4,50.0,logistic,none,L+M,zero,False,1.0,False,0.9939509222162858,0.9567393230593435,0.9736856688231338,0.9547388071063786
zero M+L once,49,down,0.3666666666666667,50.0,logistic,none,L+M,zero,False,1.0,False,0.9915371659911796,0.9500854804893143,0.976541478899756,0.9587246723992099
zero M+L once,50,down,0.33333333333333337,50.0,logistic,none,L+M,zero,False,1.0,False,0.9880966585138772,0.9421301412890422,0.9787240503351171,0.9622034913497538
zero M+L once,51,down,0.30000000000000004,50.0,logistic,none,L+M,zero,False,1.0,False,0.9831416127194972,0.9325108510548105,0.9802724859017111,0.9651681780410966
zero M+L once,52,down,0.2666666666666667,50.0,logistic,none,L+M,zero,False,1.0,False,0.9758964154834284,0.9207414396669001,0.9811717665545856,0.967584234933944
zero M+L once,53,down,0.2333333333333334,50.0,logistic,none,L+M,zero,False,1.0,False,0.9650526425663648,0.9061550400152852,0.9813338017759105,0.96937321772796
zero M+L once,54,down,0.19999999999999996,50.0,logistic,none,L+M,zero,False,1.0,False,0.9481832459746152,0.8877968600943362,0.9805515930326713,0.9703770887703331
zero M+L once,55,down,0.16666666666666663,50.0,logistic,none,L+M,zero,False,1.0,False,0.9199659526093595,0.8641608257423824,0.9783760901656386,0.9702648860312789
zero M+L once,56,down,0.1333333333333333,50.0,logistic,none,L+M,zero,False,1.0,False,0.8635977498228858,0.8321200643847354,0.9736443964704344,0.9681723242911789
zero M+L once,57,down,0.09999999999999998,50.0,logistic,none,L+M,zero,False,1.0,False,0.1358225383645618,0.7303697621155439,0.9454923430947235,0.9478120538035194
zero M+L once,58,down,0.06666666666666665,50.0,logistic,none,L+M,zero,False,1.0,False,0.06993945812103039,0.631780971489928,0.9032892665852299,0.9161383598664016
zero M+L once,59,down,0.033333333333333326,50.0,logistic,none,L+M,zero,False,1.0,False,0.04236242223985168,0.5718555780212831,0.8615160886829287,0.8843923896086913
zero M+L once,60,down,0.0,50.0,logistic,none,L+M,zero,False,1.0,False,0.02729850127155235,0.5439631321935497,0.8209237845944842,0.8531527809261328
reference-restore M+L,0,up,0.0,50.0,logistic,none,L+M,reference,True,1.0,False,0.0020448364975812626,0.0,9.871344499494516e-05,0.00019862605479112498
reference-restore M+L,1,up,0.03333333333333333,50.0,logistic,none,L+M,reference,True,1.0,False,0.0025029324785455533,0.00013159935951748394,0.00023374505884831673,0.0004359850340654468
reference-restore M+L,2,up,0.06666666666666667,50.0,logistic,none,L+M,reference,True,1.0,False,0.0030654383533482827,0.000426373662091424,0.0004159268197644787,0.0007195104162597072
reference-restore M+L,3,up,0.1,50.0,logistic,none,L+M,reference,True,1.0,False,0.003757304123247494,0.0009074198371457932,0.0006602234776100513,0.0010600802914573744
reference-restore M+L,4,up,0.13333333333333333,50.0,logistic,none,L+M,reference,True,1.0,False,0.004610061481499602,0.0015922388774949,0.0009861054859565828,0.0014712131324571835
reference-restore M+L,5,up,0.16666666666666666,50.0,logistic,none,L+M,reference,True,1.0,False,0.005663871998069361,0.0024984787309673346,0.0014189482006142706,0.001969790464008456
reference-restore M+L,6,up,0.2,50.0,logistic,none,L+M,reference,True,1.0,False,0.006970412546598824,0.0036511987459059347,0.0019919170748673816,0.002577019425939436
reference-restore M+L,7,up,0.23333333333333334,50.0,logistic,none,L+M,reference,True,1.0,False,0.00859706650557227,0.005090504552365644,0.0027485494249790197,0.003319742755957588
reference-restore M+L,8,up,0.26666666666666666,50.0,logistic,none,L+M,reference,True,1.0,False,0.010633217099108977,0.006879216070052647,0.0037463659500441174,0.004232268835360596
reference-restore M+L,9,up,0.3,50.0,logistic,none,L+M,reference,True,1.0,False,0.01320006048183716,0.009111420212119426,0.005062060548431158,0.005359009223298048
reference-restore M+L,10,up,0.3333333333333333,50.0,logistic,none,L+M,reference,True,1.0,False,0.016466610738391965,0.011924214002242063,0.00679921537405936,0.006758424780048758
reference-restore M+L,11,up,0.36666666666666664,50.0,logistic,none,L+M,reference,True,1.0,False,0.02067728956892469,0.015517027013555394,0.009100274067289681,0.008509206151885319
reference-restore M+L,12,up,0.4,50.0,logistic,none,L+M,reference,True,1.0,False,0.026202930383001744,0.020187024609889748,0.01216618461942087,0.010720527761662676
reference-restore M+L,13,up,0.43333333333333335,50.0,logistic,none,L+M,reference,True,1.0,False,0.03364407132623553,0.02639939164108085,0.016291086045351042,0.013550384640979286
reference-restore M+L,14,up,0.4666666666666667,50.0,logistic,none,L+M,reference,True,1.0,False,0.0440679518206541,0.03494159026474853,0.02193010073332903,0.017241909060046596
reference-restore M+L,15,up,0.5,50.0,logistic,none,L+M,reference,True,1.0,False,0.059662178923380604,0.04731853176833577,0.02985311994401185,0.022206856045255022
reference-restore M+L,16,up,0.5333333333333333,50.0,logistic,none,L+M,reference,True,1.0,False,0.08619134874434972,0.06706864571470456,0.04159070167703358,0.02927080776887561
reference-restore M+L,17,up,0.5666666666666667,50.0,logistic,none,L+M,reference,True,1.0,False,0.15200918020904294,0.10757368561499447,0.06163676515500085,0.04090035158032538
reference-restore M+L,18,up,0.6,50.0,logistic,none,L+M,reference,True,1.0,False,0.9693331315857276,0.5328145018434326,0.1767520652269293,0.10647584776274131
reference-restore M+L,19,up,0.6333333333333333,50.0,logistic,none,L+M,reference,True,1.0,False,0.9928810837197899,0.8221093214995902,0.3191595287522151,0.19043082245546195
reference-restore M+L,20,up,0.6666666666666666,50.0,logistic,none,L+M,reference,True,1.0,False,0.9971994835294868,0.9301660148262696,0.44213140556598635,0.26717738960021536
reference-restore M+L,21,up,0.7,50.0,logistic,none,L+M,reference,True,1.0,False,0.9986250010030602,0.9687282910719426,0.5465134131880691,0.33679930246783873
reference-restore M+L,22,up,0.7333333333333333,50.0,logistic,none,L+M,reference,True,1.0,False,0.9992508366475077,0.9826853030920307,0.6341871603383972,0.39985995672886865
reference-restore M+L,23,up,0.7666666666666666,50.0,logistic,none,L+M,reference,True,1.0,False,0.999567857099549,0.9883434362448505,0.7071441635888495,0.45694794546219447
reference-restore M+L,24,up,0.8,50.0,logistic,none,L+M,reference,True,1.0,False,0.9997411876014636,0.9912559926419344,0.7673161857761636,0.5086170893572538
reference-restore M+L,25,up,0.8333333333333334,50.0,logistic,none,L+M,reference,True,1.0,False,0.999840529562325,0.9932240662382874,0.8165133313507172,0.5553762616564167
reference-restore M+L,26,up,0.8666666666666667,50.0,logistic,none,L+M,reference,True,1.0,False,0.9998994429429369,0.9948159660951799,0.8563936033257643,0.5976892886835099
reference-restore M+L,27,up,0.9,50.0,logistic,none,L+M,reference,True,1.0,False,0.999935353861503,0.9962138411209059,0.888448129387234,0.635977482137405
reference-restore M+L,28,up,0.9333333333333333,50.0,logistic,none,L+M,reference,True,1.0,False,0.9999577575072477,0.9974821648988607,0.9139966273281703,0.67062288828993
reference-restore M+L,29,up,0.9666666666666667,50.0,logistic,none,L+M,reference,True,1.0,False,0.9999720155488411,0.9986491063468435,0.9341901728584239,0.7019716355380358
reference-restore M+L,30,up,1.0,50.0,logistic,none,L+M,reference,True,1.0,False,0.9999812462115523,0.9997306239873,0.9500191835925664,0.7303371532150692
reference-restore M+L,31,down,0.9666666666666667,50.0,logistic,none,L+M,reference,True,1.0,True,0.9931618134412857,0.0,0.0016402198850951715,0.7556571699824819
reference-restore M+L,32,down,0.9333333333333333,50.0,logistic,none,L+M,reference,True,1.0,False,0.9918367650511606,0.0,0.001660679612147522,0.778505484598201
reference-restore M+L,33,down,0.9,50.0,logistic,none,L+M,reference,True,1.0,False,0.9902186509060784,0.0,0.0016801523229484385,0.7991115117705265
reference-restore M+L,34,down,0.8666666666666667,50.0,logistic,none,L+M,reference,True,1.0,False,0.9882360287188869,0.0,0.0016986857190526806,0.8176742509870258
reference-restore M+L,35,down,0.8333333333333334,50.0,logistic,none,L+M,reference,True,1.0,False,0.985797216527513,0.0,0.0017163251934265262,0.8343702263093377
reference-restore M+L,36,down,0.8,50.0,logistic,none,L+M,reference,True,1.0,False,0.9827831034829423,0.0,0.0017331139422972583,0.8493545614217496
reference-restore M+L,37,down,0.7666666666666666,50.0,logistic,none,L+M,reference,True,1.0,False,0.9790365366008879,0.0,0.0017490930715788684,0.8627615350721487
reference-restore M+L,38,down,0.7333333333333334,50.0,logistic,none,L+M,reference,True,1.0,False,0.9743460677635879,0.0,0.001764301698137192,0.8747044422561714
reference-restore M+L,39,down,0.7,50.0,logistic,none,L+M,reference,True,1.0,False,0.9684199282330779,0.0,0.0017787770461449033,0.8852744386509624
reference-restore M+L,40,down,0.6666666666666667,50.0,logistic,none,L+M,reference,True,1.0,False,0.9608419835008027,0.0,0.0017925545387646033,0.8945377491348928
reference-restore M+L,41,down,0.6333333333333333,50.0,logistic,none,L+M,reference,True,1.0,False,0.9509917505463258,0.0,0.0018056678853867266,0.9025299721525518
reference-restore M+L,42,down,0.6,50.0,logistic,none,L+M,reference,True,1.0,False,0.9378849812836455,0.0,0.0018181491646379294,0.9092446263818651
reference-restore M+L,43,down,0.5666666666666667,50.0,logistic,none,L+M,reference,True,1.0,False,0.9198118269576524,0.0,0.0018300289033651837,0.9146085913368921
reference-restore M+L,44,down,0.5333333333333333,50.0,logistic,none,L+M,reference,True,1.0,False,0.8933359606263306,0.0,0.0018413361517908334,0.918421210368829
reference-restore M+L,45,down,0.5,50.0,logistic,none,L+M,reference,True,1.0,False,0.849346404100542,0.0,0.0018520985550243532,0.9201518395288191
reference-restore M+L,46,down,0.4666666666666667,50.0,logistic,none,L+M,reference,True,1.0,False,0.7211780402391814,0.0,0.001862342421107593,0.9171937459277163
reference-restore M+L,47,down,0.43333333333333335,50.0,logistic,none,L+M,reference,True,1.0,False,0.12144631479085682,0.0,0.0018720927857616572,0.8916815721306818
reference-restore M+L,48,down,0.4,50.0,logistic,none,L+M,reference,True,1.0,False,0.08482329866759318,0.0,0.0018813734739954423,0.8627590301070343
reference-restore M+L,49,down,0.3666666666666667,50.0,logistic,none,L+M,reference,True,1.0,False,0.0620537255466965,0.0,0.0018902071587280473,0.833951936536116
reference-restore M+L,50,down,0.33333333333333337,50.0,logistic,none,L+M,reference,True,1.0,False,0.04654690305259885,0.0,0.0018986154165699313,0.8055451849605669
reference-restore M+L,51,down,0.30000000000000004,50.0,logistic,none,L+M,reference,True,1.0,False,0.03547060164843746,0.0,0.001906618780900619,0.7776983575514022
reference-restore M+L,52,down,0.2666666666666667,50.0,logistic,none,L+M,reference,True,1.0,False,0.027324794245075227,0.0,0.0019142367923740801,0.7505073594626509
reference-restore M+L,53,down,0.2333333333333334,50.0,logistic,none,L+M,reference,True,1.0,False,0.021216266128307917,0.0,0.001921488046976567,0.7240308391355752
reference-restore M+L,54,down,0.19999999999999996,50.0,logistic,none,L+M,reference,True,1.0,False,0.01657189318559124,0.0,0.0019283902417555883,0.6983036946377216
reference-restore M+L,55,down,0.16666666666666663,50.0,logistic,none,L+M,reference,True,1.0,False,0.013004654964898962,0.0,0.001934960218333,0.6733448076414904
reference-restore M+L,56,down,0.1333333333333333,50.0,logistic,none,L+M,reference,True,1.0,False,0.010243468180768057,0.0,0.0019412140043096357,0.6491618449526314
reference-restore M+L,57,down,0.09999999999999998,50.0,logistic,none,L+M,reference,True,1.0,False,0.008093257818357064,0.0,0.0019471668526637694,0.6257544251020851
reference-restore M+L,58,down,0.06666666666666665,50.0,logistic,none,L+M,reference,True,1.0,False,0.00641074975885695,0.0,0.0019528332792406776,0.6031163051564357
reference-restore M+L,59,down,0.033333333333333326,50.0,logistic,none,L+M,reference,True,1.0,False,0.005089047975201978,0.0,0.0019582270984258455,0.5812369451472132
reference-restore M+L,60,down,0.0,50.0,logistic,none,L+M,reference,True,1.0,False,0.004047411460038057,0.0,0.0019633614570899512,0.5601026577488858
facilitate C recovery,0,up,0.0,50.0,logistic,none,none,none,False,4.0,False,0.0020448364975812626,0.0,9.871344499494516e-05,0.00019862605479112498
facilitate C recovery,1,up,0.03333333333333333,50.0,logistic,none,none,none,False,4.0,False,0.0025029324785455533,0.00013159935951748394,0.00023374505884831673,0.0004359850340654468
facilitate C recovery,2,up,0.06666666666666667,50.0,logistic,none,none,none,False,4.0,False,0.0030654383533482827,0.000426373662091424,0.0004159268197644787,0.0007195104162597072
facilitate C recovery,3,up,0.1,50.0,logistic,none,none,none,False,4.0,False,0.003757304123247494,0.0009074198371457932,0.0006602234776100513,0.0010600802914573744
facilitate C recovery,4,up,0.13333333333333333,50.0,logistic,none,none,none,False,4.0,False,0.004610061481499602,0.0015922388774949,0.0009861054859565828,0.0014712131324571835
facilitate C recovery,5,up,0.16666666666666666,50.0,logistic,none,none,none,False,4.0,False,0.005663871998069361,0.0024984787309673346,0.0014189482006142706,0.001969790464008456
facilitate C recovery,6,up,0.2,50.0,logistic,none,none,none,False,4.0,False,0.006970412546598824,0.0036511987459059347,0.0019919170748673816,0.002577019425939436
facilitate C recovery,7,up,0.23333333333333334,50.0,logistic,none,none,none,False,4.0,False,0.00859706650557227,0.005090504552365644,0.0027485494249790197,0.003319742755957588
facilitate C recovery,8,up,0.26666666666666666,50.0,logistic,none,none,none,False,4.0,False,0.010633217099108977,0.006879216070052647,0.0037463659500441174,0.004232268835360596
facilitate C recovery,9,up,0.3,50.0,logistic,none,none,none,False,4.0,False,0.01320006048183716,0.009111420212119426,0.005062060548431158,0.005359009223298048
facilitate C recovery,10,up,0.3333333333333333,50.0,logistic,none,none,none,False,4.0,False,0.016466610738391965,0.011924214002242063,0.00679921537405936,0.006758424780048758
facilitate C recovery,11,up,0.36666666666666664,50.0,logistic,none,none,none,False,4.0,False,0.02067728956892469,0.015517027013555394,0.009100274067289681,0.008509206151885319
facilitate C recovery,12,up,0.4,50.0,logistic,none,none,none,False,4.0,False,0.026202930383001744,0.020187024609889748,0.01216618461942087,0.010720527761662676
facilitate C recovery,13,up,0.43333333333333335,50.0,logistic,none,none,none,False,4.0,False,0.03364407132623553,0.02639939164108085,0.016291086045351042,0.013550384640979286
facilitate C recovery,14,up,0.4666666666666667,50.0,logistic,none,none,none,False,4.0,False,0.0440679518206541,0.03494159026474853,0.02193010073332903,0.017241909060046596
facilitate C recovery,15,up,0.5,50.0,logistic,none,none,none,False,4.0,False,0.059662178923380604,0.04731853176833577,0.02985311994401185,0.022206856045255022
facilitate C recovery,16,up,0.5333333333333333,50.0,logistic,none,none,none,False,4.0,False,0.08619134874434972,0.06706864571470456,0.04159070167703358,0.02927080776887561
facilitate C recovery,17,up,0.5666666666666667,50.0,logistic,none,none,none,False,4.0,False,0.15200918020904294,0.10757368561499447,0.06163676515500085,0.04090035158032538
facilitate C recovery,18,up,0.6,50.0,logistic,none,none,none,False,4.0,False,0.9693331315857276,0.5328145018434326,0.1767520652269293,0.10647584776274131
facilitate C recovery,19,up,0.6333333333333333,50.0,logistic,none,none,none,False,4.0,False,0.9928810837197899,0.8221093214995902,0.3191595287522151,0.19043082245546195
facilitate C recovery,20,up,0.6666666666666666,50.0,logistic,none,none,none,False,4.0,False,0.9971994835294868,0.9301660148262696,0.44213140556598635,0.26717738960021536
facilitate C recovery,21,up,0.7,50.0,logistic,none,none,none,False,4.0,False,0.9986250010030602,0.9687282910719426,0.5465134131880691,0.33679930246783873
facilitate C recovery,22,up,0.7333333333333333,50.0,logistic,none,none,none,False,4.0,False,0.9992508366475077,0.9826853030920307,0.6341871603383972,0.39985995672886865
facilitate C recovery,23,up,0.7666666666666666,50.0,logistic,none,none,none,False,4.0,False,0.999567857099549,0.9883434362448505,0.7071441635888495,0.45694794546219447
facilitate C recovery,24,up,0.8,50.0,logistic,none,none,none,False,4.0,False,0.9997411876014636,0.9912559926419344,0.7673161857761636,0.5086170893572538
facilitate C recovery,25,up,0.8333333333333334,50.0,logistic,none,none,none,False,4.0,False,0.999840529562325,0.9932240662382874,0.8165133313507172,0.5553762616564167
facilitate C recovery,26,up,0.8666666666666667,50.0,logistic,none,none,none,False,4.0,False,0.9998994429429369,0.9948159660951799,0.8563936033257643,0.5976892886835099
facilitate C recovery,27,up,0.9,50.0,logistic,none,none,none,False,4.0,False,0.999935353861503,0.9962138411209059,0.888448129387234,0.635977482137405
facilitate C recovery,28,up,0.9333333333333333,50.0,logistic,none,none,none,False,4.0,False,0.9999577575072477,0.9974821648988607,0.9139966273281703,0.67062288828993
facilitate C recovery,29,up,0.9666666666666667,50.0,logistic,none,none,none,False,4.0,False,0.9999720155488411,0.9986491063468435,0.9341901728584239,0.7019716355380358
facilitate C recovery,30,up,1.0,50.0,logistic,none,none,none,False,4.0,False,0.9999812462115523,0.9997306239873,0.9500191835925664,0.7303371532150692
facilitate C recovery,31,down,0.9666666666666667,50.0,logistic,none,none,none,False,4.0,False,0.9999750967506573,0.9990978295570212,0.9617543174308146,0.7560005346657758
facilitate C recovery,32,down,0.9333333333333333,50.0,logistic,none,none,none,False,4.0,False,0.9999666118917634,0.998093824168017,0.970512893857828,0.7792201097219815
facilitate C recovery,33,down,0.9,50.0,logistic,none,none,none,False,4.0,False,0.9999549289176906,0.9969553616862347,0.9770934554375524,0.8002280407448372
facilitate C recovery,34,down,0.8666666666666667,50.0,logistic,none,none,none,False,4.0,False,0.9999388309327693,0.995720299641234,0.9820701450944604,0.819234224534749
facilitate C recovery,35,down,0.8333333333333334,50.0,logistic,none,none,none,False,4.0,False,0.9999166215025329,0.9943878378665376,0.9858582101375934,0.8364283440394498
facilitate C recovery,36,down,0.8,50.0,logistic,none,none,none,False,4.0,False,0.9998859388085392,0.9929480137341672,0.9887597108357252,0.8519816991554173
facilitate C recovery,37,down,0.7666666666666666,50.0,logistic,none,none,none,False,4.0,False,0.9998434931108343,0.9913871000896008,0.9909955880293655,0.8660488265565836
facilitate C recovery,38,down,0.7333333333333334,50.0,logistic,none,none,none,False,4.0,False,0.9997846982061063,0.9896882465782046,0.9927282754384024,0.8787689136793896
facilitate C recovery,39,down,0.7,50.0,logistic,none,none,none,False,4.0,False,0.9997031538553928,0.9878310180680615,0.9940777170885786,0.8902670055341226
facilitate C recovery,40,down,0.6666666666666667,50.0,logistic,none,none,none,False,4.0,False,0.9995899174223063,0.9857905165814853,0.9951327528542382,0.90065499451454
facilitate C recovery,41,down,0.6333333333333333,50.0,logistic,none,none,none,False,4.0,False,0.9994324758043989,0.983536171696901,0.9959592231529127,0.9100323719066928
facilitate C recovery,42,down,0.6,50.0,logistic,none,none,none,False,4.0,False,0.9992132884586459,0.9810301397874415,0.9966057227850268,0.9184867038446044
facilitate C recovery,43,down,0.5666666666666667,50.0,logistic,none,none,none,False,4.0,False,0.9989077113485985,0.9782251942579946,0.99710764036562,0.9260937716336025
facilitate C recovery,44,down,0.5333333333333333,50.0,logistic,none,none,none,False,4.0,False,0.9984810171009794,0.9750619393263975,0.9974899104547778,0.932917282773925
facilitate C recovery,45,down,0.5,50.0,logistic,none,none,none,False,4.0,False,0.9978840757155846,0.9714651178981775,0.9977687497454202,0.9390080081173375
facilitate C recovery,46,down,0.4666666666666667,50.0,logistic,none,none,none,False,4.0,False,0.9970470105104022,0.9673386977048072,0.9979525231075148,0.9444021208767179
facilitate C recovery,47,down,0.43333333333333335,50.0,logistic,none,none,none,False,4.0,False,0.9958697133633583,0.9625592935177085,0.9980417689223887,0.9491183835311721
facilitate C recovery,48,down,0.4,50.0,logistic,none,none,none,False,4.0,False,0.9942073230571463,0.9569672891534314,0.9980282815691989,0.9531536080455209
facilitate C recovery,49,down,0.3666666666666667,50.0,logistic,none,none,none,False,4.0,False,0.9918472725548141,0.9503547054308903,0.9978929642843845,0.9564754189740918
facilitate C recovery,50,down,0.33333333333333337,50.0,logistic,none,none,none,False,4.0,False,0.9884714308395497,0.9424482960622943,0.9976018541804456,0.9590105921064688
facilitate C recovery,51,down,0.30000000000000004,50.0,logistic,none,none,none,False,4.0,False,0.9835899819550317,0.9328852399549126,0.9970991147239409,0.9606256775718282
facilitate C recovery,52,down,0.2666666666666667,50.0,logistic,none,none,none,False,4.0,False,0.9764166135930625,0.9211762929383024,0.9962944505118517,0.961093057908814
facilitate C recovery,53,down,0.2333333333333334,50.0,logistic,none,none,none,False,4.0,False,0.9656060530887256,0.9066446308026685,0.9950389986806814,0.9600264079753134
facilitate C recovery,54,down,0.19999999999999996,50.0,logistic,none,none,none,False,4.0,False,0.9486079328310031,0.8883070090860806,0.9930734326536059,0.9567413011339165
facilitate C recovery,55,down,0.16666666666666663,50.0,logistic,none,none,none,False,4.0,False,0.9196169535164191,0.8645692521634581,0.989890997614449,0.9498832900230763
facilitate C recovery,56,down,0.1333333333333333,50.0,logistic,none,none,none,False,4.0,False,0.8586581860448489,0.8318978217655534,0.9841860124124244,0.9359050664054678
