draw,signed_area,absolute_area,max_absolute_gap,endpoint_state_deficit,endpoint_G_gap,threshold_width,full_system_multistable,multiplier_gain,multiplier_w_g,multiplier_w_alpha,multiplier_w_m,multiplier_w_l,multiplier_w_c,multiplier_threshold,multiplier_tau_m,multiplier_tau_l,multiplier_tau_c,multiplier_delta_m,multiplier_build_0,multiplier_build_alpha,multiplier_decay_l,multiplier_consolidate_c,multiplier_recover_c
185,0.3212437904693353,0.3212437904693353,0.928922421383592,0.7416198657736426,0.12792040721587009,0.4,True,0.9021055473024839,0.9991504360463872,1.1485682102967583,1.0320921729302563,0.861445490609603,1.0571582459099793,0.8170549638787951,1.150383859856815,1.1291736181290304,0.912243119753241,0.8652494285215223,1.0628633336924407,0.9230623062047928,0.9520496931337874,1.0322627342617905,1.0241665973501157
186,0.5184647710723161,0.5184647710723161,0.9736688816463103,0.6373031651506377,0.014552477424942041,0.6000000000000001,True,1.0152127510893005,1.1253197951266638,0.9647385625318943,0.846032898109199,1.016068832193957,1.1428072032593894,1.0463040147011635,1.174445701505709,1.0694232520471405,0.8759438241774486,1.0684717157529753,0.895788423993949,0.9423806678177067,0.9783505561913028,0.8209145975610803,0.8639424695383473
187,0.4312333047289268,0.4312333047289268,0.9742857457210364,0.7225491686765095,0.05073812718134778,0.5000000000000001,True,1.1505054592230048,0.8929055119991542,1.0903906959898766,0.9055269442834388,1.1608528438560946,1.009916014423816,0.8874362035155134,1.055534193194186,1.1875895765612752,0.9293853201530821,0.8990395818237367,1.153831721768847,1.0889121212412571,0.8686261251600216,0.994922475642927,0.9488095061534622
188,0.4801836536819769,0.4801836536819769,0.9546552612876358,0.5405507450428613,0.010948104628046377,0.55,True,0.903260762828229,1.0280948076166498,0.9163401397840151,0.933494982942738,1.0411591186297837,1.0140306764220124,1.1190724140627575,1.1350371041748477,1.06523681574145,1.0906331447627284,0.8212478756877631,0.8653658069659375,1.1394087041771293,1.1662126774253396,1.052644876267209,1.114903849504292
189,0.47413591563270097,0.47413591563270097,0.9607451299583564,0.526093317805965,0.007587781357728251,0.55,True,0.9658669470861272,0.893526960211593,0.9270786697336075,1.0561642168212282,0.9136513089909236,1.1199471013306865,1.1269021645334558,0.8926066333246356,0.8211705295480602,0.9149350581265476,0.9081156566577729,0.843194766342524,1.0319728033870599,0.872768051285362,1.067952798580425,0.9651081285401784
190,0.40791433476882305,0.40791433476882305,0.9478829583178686,0.513715007734819,0.005737473428004305,0.5,True,0.8767684686904377,1.1395675999261203,1.0780143178814767,0.8589198204911318,0.8040756331873632,1.0190464254922116,1.1884275209145483,1.124150768541293,1.13163992324891,1.003833319736179,1.1521230883397113,0.9000417922476274,1.1548654191162926,1.0825028116981026,0.8959246750843022,1.0734640806765674
191,0.3976051571944604,0.3976051571944604,0.9678182563261244,0.8973366429051742,0.9304719846662634,,True,0.9847911975397604,1.1860454736696875,1.0060075687881236,0.855208674113811,1.0659505179286466,0.9363033308707102,0.811244993457576,1.1427411754198946,0.9088517186593089,0.8036954871517574,0.9997171859962397,1.1038025293114733,1.1623114045351854,1.068311897997953,0.8697292658443884,0.8432463611693684
192,0.47787778878739695,0.47787778878739695,0.9731645123655589,0.4753652392383745,0.002745003686871577,0.5500000000000002,True,1.013253346698627,1.005290693401893,0.9582437572006648,1.118445096189577,0.8590138941635442,0.9235243320236839,1.1747620696256509,0.9978745791420662,0.8593315476522009,1.0352050941892097,1.1701867029823725,1.1001620937775194,1.1630744426288906,1.1443864552429817,0.8300386426741804,0.8021455129645395
193,0.5111471043743525,0.5111471043743525,0.9759397851922773,0.635408867855503,0.009008351870434347,0.6000000000000001,True,0.9702194297979313,1.1701255094038472,1.0571396287704646,0.9930440657598426,1.0106029854264718,1.1037833260850376,1.156318877290874,1.1543194185359478,1.1090947496328079,0.8498441260131528,0.9689652209386765,0.8497497683009607,0.9916297211872147,0.9216883559926934,1.1544109244174918,0.9899912751680969
194,0.41774788433737525,0.41774788433737525,0.9381340502731808,0.4997807245949413,0.011090130881120276,0.5,True,0.8202983829428795,0.9588193653651129,1.0372312198296287,1.1743973406001105,1.0308571340284962,1.1211614821731057,1.1854758962664405,0.9733153254756134,0.952543059922334,0.9776700983389555,1.0527602341905717,1.0075058027016448,0.8842425093887037,1.0195595877289718,0.864662453673623,1.163465370926129
195,0.3542107309723038,0.3542107309723038,0.9526834645602743,0.6604546242267175,0.024664433556986647,0.4,True,1.078566700277971,0.8718853155666916,1.0942473966022224,0.9671483332939808,0.8283903906847127,0.9444284662037647,0.8753770265940028,1.0976913858356232,1.0506286739883897,1.0808362441535673,0.9592156749076477,0.9448983831464443,1.1460298511242015,1.1657406823116683,0.882087202551892,0.9225085654357277
196,0.5419936229092462,0.5419936229092462,0.970874789304644,0.7076540716628836,0.05989753003632074,0.6000000000000001,True,0.9469692840755648,1.163109456585986,0.8596398306196683,1.1263107187740513,1.1490776095236475,0.9743837432553883,0.9431094622719065,1.1511031904147928,0.8021526680197713,1.0764929507534318,1.09817809337176,0.9539605172601564,0.9758819266711176,1.0468164569458795,0.8855533913352595,0.9774866965827084
197,0.377860580659427,0.377860580659427,0.9619521003146744,0.5786430462822388,0.007395918151812495,0.45000000000000007,True,1.1316637377304686,0.8164779884343777,1.1106114547104697,0.8897625156403142,0.9055574537433088,0.8439764858923573,0.9991205880439566,1.0252922967287612,0.8945713214775605,0.945882616288306,1.1273776400029163,1.0896878550403133,1.0939814589182244,0.9178399605491586,0.8136019679490069,1.1012574874178767
198,0.3455694616836271,0.3455694616836271,0.8964145711885937,0.7203154326720334,0.14920973361895912,0.4000000000000001,True,0.8219515088422495,0.9511967228477772,1.0135289323295664,0.8484567453929074,0.9433934507508427,1.0156529465021642,0.8351585070026186,0.9195126172555791,0.9664250051009162,1.046660181830617,0.8494667915339535,0.9341713051504774,1.013967730896191,0.9491765326727047,1.1512301136862482,0.8151977814648191
199,0.4199912886891881,0.4199912886891881,0.9624261558794114,0.6877349633882676,0.0395509117416674,0.5000000000000001,True,0.9723752035348229,1.025477276907805,1.129857887728338,0.8987160555260116,1.1484992369999354,1.0183638601743383,0.9777488642979625,0.9377342191913739,0.8419563638669135,1.0739549798307713,0.8645392671375817,1.0383355717674527,1.0440982813374757,0.9422394880144902,0.8547200522592979,1.1519453218232842
200,0.35622488308513,0.35622488308513,0.9619310503258819,0.8746992018425955,0.8272339960949101,,True,0.9972414529754883,1.0178768434867367,1.158987834905597,1.1090626494243365,1.0319423571815884,1.1348184182696355,0.8251555652392568,0.974940614384538,1.0704543697598976,0.9522412628053161,0.8001814995406252,1.1402346351486652,1.117899887914341,1.180520985851944,1.1439265373941945,1.0136356649276088
201,0.5180344109697173,0.5180344109697173,0.9706081532116559,0.37369054885367553,0.0019274738488947573,0.6000000000000001,True,1.0798570815888509,0.9852706347679905,0.801169843783416,0.9207440540220164,0.8691083757263275,0.8825734979793547,1.115120429937091,0.8222124120769122,1.132149815053267,1.1825184740906762,1.0048346299405755,1.026564108336561,0.8546113279061328,1.0109919993615695,1.0852387065054707,1.1440200119222481
