gain,w_g,area,max_gap,alpha_at_max_gap,alpha_up_half,alpha_down_half,threshold_width
8.875,0.54,0.4666734390068145,0.9635662738655971,0.3,0.5666666666666667,0.033333333333333326,0.5333333333333333
8.875,0.56,0.4703471908910465,0.9658841482412878,0.26666666666666666,0.5666666666666667,0.033333333333333326,0.5333333333333333
8.875,0.5800000000000001,0.49486072818604554,0.9685145175084293,0.26666666666666666,0.5666666666666667,0.0,0.5666666666666667
8.875,0.6,0.49412915020194426,0.970668253922693,0.26666666666666666,0.5666666666666667,0.0,0.5666666666666667
8.875,0.62,0.48979061122547757,0.9726840562315402,0.23333333333333334,0.5333333333333333,,
9.25,0.3,0.3983691099489023,0.922480865265693,0.43333333333333335,0.6666666666666666,0.19999999999999996,0.4666666666666667
9.25,0.32,0.40454427710689134,0.9288014768329945,0.43333333333333335,0.6666666666666666,0.19999999999999996,0.4666666666666667
9.25,0.33999999999999997,0.41072308983704714,0.9338297436892529,0.43333333333333335,0.6666666666666666,0.16666666666666663,0.5
9.25,0.36,0.41390497384517433,0.9390261343824634,0.4,0.6333333333333333,0.16666666666666663,0.4666666666666667
9.25,0.38,0.4187069665613857,0.9437308143990097,0.4,0.6333333333333333,0.16666666666666663,0.4666666666666667
9.25,0.4,0.4290668142724082,0.947479894345349,0.4,0.6333333333333333,0.1333333333333333,0.5
9.25,0.42,0.4333474879583123,0.9518349141398244,0.36666666666666664,0.6333333333333333,0.1333333333333333,0.5
9.25,0.44,0.43854753186430007,0.9553528289982286,0.36666666666666664,0.6,0.09999999999999998,0.5
9.25,0.45999999999999996,0.44163983463106876,0.9585671621288888,0.3333333333333333,0.6,0.09999999999999998,0.5
9.25,0.48,0.4533719964955113,0.9618232505716977,0.3333333333333333,0.6,0.09999999999999998,0.5
9.25,0.5,0.4669519500964913,0.9644444305884787,0.3333333333333333,0.6,0.06666666666666665,0.5333333333333333
9.25,0.52,0.4679213442364684,0.9671531570706192,0.3,0.6,0.06666666666666665,0.5333333333333333
9.25,0.54,0.47478603843668216,0.9696169031629339,0.3,0.5666666666666667,0.033333333333333326,0.5333333333333333
9.25,0.56,0.4764228476192436,0.9716258140829951,0.26666666666666666,0.5666666666666667,0.033333333333333326,0.5333333333333333
9.25,0.5800000000000001,0.5031380986199278,0.9738962067220213,0.26666666666666666,0.5666666666666667,0.0,0.5666666666666667
9.25,0.6,0.5058055093175303,0.9757367493049535,0.26666666666666666,0.5666666666666667,0.0,0.5666666666666667
9.25,0.62,0.519968539793871,0.9774458283963553,0.23333333333333334,0.5666666666666667,,
9.625,0.3,0.4070394284736042,0.9330538023843638,0.43333333333333335,0.6666666666666666,0.19999999999999996,0.4666666666666667
9.625,0.32,0.4126121325690598,0.9387482699896436,0.43333333333333335,0.6666666666666666,0.19999999999999996,0.4666666666666667
9.625,0.33999999999999997,0.4205379445768783,0.9432498732007903,0.43333333333333335,0.6666666666666666,0.16666666666666663,0.5
9.625,0.36,0.42576349111541373,0.9478091889538859,0.4,0.6666666666666666,0.16666666666666663,0.5
9.625,0.38,0.4269313182955697,0.9520002614705273,0.4,0.6333333333333333,0.16666666666666663,0.4666666666666667
9.625,0.4,0.4369599230582302,0.9553282148354891,0.4,0.6333333333333333,0.1333333333333333,0.5
9.625,0.42,0.4421923416569366,0.9591363578010585,0.36666666666666664,0.6333333333333333,0.1333333333333333,0.5
9.625,0.44,0.45865145808783836,0.96221207508592,0.36666666666666664,0.6333333333333333,0.09999999999999998,0.5333333333333333
9.625,0.45999999999999996,0.45235561410515257,0.9650078047647458,0.3333333333333333,0.6,0.09999999999999998,0.5
9.625,0.48,0.4670366721689737,0.9678730176929252,0.3333333333333333,0.6,0.06666666666666665,0.5333333333333333
9.625,0.5,0.47379112763524506,0.970159406463843,0.3333333333333333,0.6,0.06666666666666665,0.5333333333333333
9.625,0.52,0.49290893071509095,0.9725038192083636,0.3,0.6,0.033333333333333326,0.5666666666666667
9.625,0.54,0.5017665803723895,0.9746169828310751,0.3,0.6,0.033333333333333326,0.5666666666666667
9.625,0.56,0.5103114233453785,0.9763429037426826,0.26666666666666666,0.5666666666666667,0.0,0.5666666666666667
9.625,0.5800000000000001,0.5089389676157383,0.9783171201980281,0.26666666666666666,0.5666666666666667,0.0,0.5666666666666667
9.625,0.6,0.5212842441011998,0.9799020853909004,0.26666666666666666,0.5666666666666667,,
9.625,0.62,0.5262743915663491,0.9813724532048973,0.23333333333333334,0.5666666666666667,,
10.0,0.3,0.41637854650195844,0.942114349570942,0.43333333333333335,0.6666666666666666,0.19999999999999996,0.4666666666666667
10.0,0.32,0.42005703764031554,0.9472381725784836,0.43333333333333335,0.6666666666666666,0.19999999999999996,0.4666666666666667
